contratto_cod|codice_ordine_sap|tipo_contratto|codice_opec|data_firma|net_amount|causale_annullamento|data_annullamento|codice_agente|status_quote|creazione_dta
Y04388272||Facile|H02002MM|3/28/2022|2698|||3693|Scatto Bloccato|11/28/2022
Y05526832||Facile|H060NSZY|3/28/2022|2691|||4405|Scatto Bloccato|11/28/2022
Y05419302||Facile|H07HWL98|3/28/2022|1898|||12803|Scatto Bloccato|11/28/2022
Y05738892||Facile|H06XFP10|3/29/2022|3997|||12939|Scatto Bloccato|11/28/2022
Y05744832||Facile|FPMNPAAN|3/28/2022|948|||11847|Scatto Bloccato|11/28/2022
Y05744192||Facile|B3VNWAAV|3/28/2022|2098|||12210|Scatto Bloccato|11/28/2022
Y05744662||Facile|H06A8SSR|3/28/2022|978|||8669|Scatto Bloccato|11/28/2022
Y05741072||Facile|H01FUK21|3/28/2022|599|||6559|In attesa scatto|11/28/2022
Y05743872||Facile|H05XPHFE|3/28/2022|948|||12594|Scatto Bloccato|11/28/2022
Y05524102||Facile|H07H8H87|3/28/2022|978|||5178|Scatto Bloccato|11/28/2022
Y05750372||Facile|H03HTT10|3/29/2022|3323|||11876|Scatto Bloccato|11/28/2022
Y05551722||Facile|G1J40AA0|3/28/2022|2593|||12229|Scatto Bloccato|11/28/2022
Y10641831|3014414284|Facile|H03MNGJH|12/21/2022|943.2|||6559|Accepted|11/28/2022
Y10649511||Facile|H01H5777|11/28/2022|298.99|ANN||32820|Annullata|11/28/2022
Y05763942||Facile|G1SGKAAJ|3/29/2022|648|||2051|Scatto Bloccato|11/29/2022
Y05768952||Facile|H017NNLK|3/29/2022|599|||60871|In attesa scatto|11/29/2022
Y05653992||Facile|DJF1MAAM|4/7/2022|1649|||7849|In attesa scatto|11/29/2022
Y05767402||Facile|H02V9AFE|3/29/2022|629|||9569|Scatto Bloccato|11/29/2022
Y05769892||Facile|H07JMFED|3/29/2022|625.95|||8294|Scatto Bloccato|11/29/2022
Y04362552||Facile|H067YA0Z|3/31/2022|599|||12856|Scatto Bloccato|11/29/2022
Y05766452||Facile|FJ58LAAL|3/29/2022|948|||12594|Scatto Bloccato|11/29/2022
Y05750092||Facile|FWFR5AA4|3/29/2022|799|||12353|Scatto Bloccato|11/29/2022
Y05242362||Facile|DY4RBAAA|3/30/2022|7530.9|||12630|Scatto Bloccato|11/29/2022
Y10670880|3014407347|365|G41MPAAN|12/2/2022|2927.08|||8485|Accepted|11/29/2022
Y05633342||Facile|BXH22AA2|3/30/2022|599|||9149|Scatto Bloccato|11/30/2022
Y05583772||Facile|H07H8XZZ|3/30/2022|1029.4|||2175|Scatto Bloccato|11/30/2022
Y05746692||Facile|BT924AA4|3/30/2022|2600.9|||10565|Scatto Bloccato|11/30/2022
Y05789682||Facile|BUHBYAAX|3/30/2022|2223.95|||9978|Scatto Bloccato|11/30/2022
Y05787672||Facile|H04SLTHG|3/30/2022|3822|||10089|In attesa scatto|11/30/2022
Y05669532||Facile|H07JE4GG|3/30/2022|599|||12656|Scatto Bloccato|11/30/2022
Y05785472||Facile|H022A2KK|3/30/2022|599|||2100|Scatto Bloccato|11/30/2022
Y05645832||Facile|BVGYEAAE|3/30/2022|978|||9370|Scatto Bloccato|11/30/2022
Y05241712||Facile|DHK6DAAD|3/30/2022|3997|||12492|In attesa scatto|11/30/2022
Y05791222||Facile|ASPTVAAU|3/30/2022|2230.9|||4615|Scatto Bloccato|11/30/2022
Y05789592||Facile|FYULFAAE|3/30/2022|599|||12346|Scatto Bloccato|11/30/2022
Y05793512||Facile|H0641588|3/30/2022|599|||12706|Scatto Bloccato|11/30/2022
Y03488282||Facile|H07GVPXW|3/30/2022|599|||12546|In attesa scatto|11/30/2022
Y05792892||Facile|H037BRWV|3/30/2022|599|||60861|Scatto Bloccato|11/30/2022
Y05787642||Facile|H07JMPXW|3/30/2022|599|||1121|Scatto Bloccato|11/30/2022
Y05789702||Facile|H07JMP43|3/30/2022|599|||1300|In attesa scatto|11/30/2022
Y05795112||Facile|H02XVJAJ|3/30/2022|599|||1300|In attesa scatto|11/30/2022
Y05793252||Facile|A10JWAAV|3/30/2022|599|||12545|Scatto Bloccato|11/30/2022
Y05795142||Facile|DKD4HAAH|3/30/2022|599|||11973|Scatto Bloccato|11/30/2022
Y05728592||Facile|FBSGAAAF|3/30/2022|948|||11626|Scatto Bloccato|11/30/2022
Y05695302||Facile|GU7KAAAK|3/30/2022|1198|||12089|Scatto Bloccato|11/30/2022
Y05736172||Facile|H050WA0Z|3/30/2022|1024|||4868|Scatto Bloccato|11/30/2022
Y05499882||Facile|B77L0AAZ|3/31/2022|1247|||11876|Scatto Bloccato|11/30/2022
Y05786922||Facile|H03N9Y00|3/30/2022|948|||12229|Scatto Bloccato|11/30/2022
Y05577512||Facile|BALRAAAP|3/30/2022|1839.95|||47038|Scatto Bloccato|11/30/2022
Y05714572||Facile|H06YTW11|3/30/2022|599|||60861|Scatto Bloccato|11/30/2022
Y05740952||Facile|DM9P4AA3|3/30/2022|1489|||12371|In attesa scatto|11/30/2022
Y05792902||Facile|H0555455|3/30/2022|599|||12936|Scatto Bloccato|11/30/2022
Y05420532||Facile|H0576JFE|3/30/2022|5397|||12804|Scatto Bloccato|11/30/2022
Y05794912||Facile|H021MSPN|3/30/2022|629|||60848|Scatto Bloccato|11/30/2022
Y05785772||Facile|H07JL4BB|3/30/2022|599|||9989|Scatto Bloccato|11/30/2022
Y05765202||Facile|H067MN32|3/30/2022|625.95|||12545|Scatto Bloccato|11/30/2022
Y05787692||Facile|H07H79TT|3/30/2022|599|||11655|Scatto Bloccato|11/30/2022
Y05793282||Facile|H0009JDB|3/30/2022|948|||12607|Scatto Bloccato|11/30/2022
Y05736612||Facile|A0MSFAAE|4/7/2022|2148|||7849|Scatto Bloccato|12/1/2022
Y05740142||Facile|H06PW3LL|3/31/2022|599|||7699|Scatto Bloccato|12/1/2022
Y05811202||Facile|EV7SRAAP|3/31/2022|948|||12109|Scatto Bloccato|12/1/2022
Y05793892||Facile|B3Z14AA4|3/31/2022|928|||6282|In attesa scatto|12/1/2022
Y05810562||Facile|ALYLUAAT|3/31/2022|1681.9|||12611|Scatto Bloccato|12/1/2022
Y05793582||Facile|H01XKV88|3/31/2022|599|||60861|Scatto Bloccato|12/1/2022
Y05782782||Facile|GXE52AA2|3/31/2022|1248|||11429|Scatto Bloccato|12/1/2022
Y04698262||Facile|H04Z0Y33|3/31/2022|629|||60869|Scatto Bloccato|12/1/2022
Y05795572||Facile|H07JE311|3/31/2022|3248|||12134|Scatto Bloccato|12/1/2022
Y05792422||Facile|H06TRJ76|3/31/2022|599|||12102|Scatto Bloccato|12/1/2022
Y05744202||Facile|H01XAMLK|3/31/2022|629|||8100|In attesa scatto|12/1/2022
Y05812702||Facile|H061DSJH|3/31/2022|648|||2051|Scatto Bloccato|12/1/2022
Y03691332||Facile|H07H3UMM|3/31/2022|2097|||12729|Scatto Bloccato|12/1/2022
Y05767752||Facile|GTNHTAAS|3/31/2022|948|||2100|Scatto Bloccato|12/1/2022
Y05814622||Facile|A3D16AA6|3/31/2022|948|||6559|In attesa scatto|12/1/2022
Y05793662||Facile|H02HTKYX|3/31/2022|599|||10807|Scatto Bloccato|12/1/2022
Y05625762||Facile|BEPMLAB9|3/31/2022|3397|||11955|Scatto Bloccato|12/1/2022
Y05657142||Facile|H05L0J10|3/31/2022|1248|||12821|Scatto Bloccato|12/1/2022
Y05820852||Facile|H040Y022|3/31/2022|599|||60866|Scatto Bloccato|12/1/2022
Y05750102||Facile|G0N9YAAY|3/31/2022|625.95|||2608|Scatto Bloccato|12/1/2022
Y05813952||Facile|H07JMZ11|3/31/2022|1198|||3435|Scatto Bloccato|12/1/2022
Y05816912||Facile|H07JMZ44|3/31/2022|948|||8135|Scatto Bloccato|12/1/2022
Y03891231|3014250411|Facile|GM0EMAAL|1/4/2022|1952.45|||5088|Accepted|1/2/2022
Y03893571|3014252651|Facile|BT0WYAAY|1/12/2022|3300.05|||5088|Accepted|1/3/2022
Y00232042||Facile|DGJD4AA3|7/2/2021|1799|||992|Scatto Bloccato|5/3/2022
Y02225042||Facile|H015F2SS|10/15/2021|1900.65|||8871|Scatto Bloccato|6/17/2022
Y02438572||Facile|H05U2RWV|10/19/2021|648|||12795|Scatto Bloccato|6/21/2022
Y02474782||Facile|H07GWMKJ|10/20/2021|4396|||1810|Scatto Bloccato|6/22/2022
Y02216592||Facile|H01FLE10|10/20/2021|848|||7783|Scatto Bloccato|6/22/2022
Y02546352||Facile|H07GWPAP|10/22/2021|299|||12158|Scatto Bloccato|6/24/2022
Y02548572||Facile|H06PFAGF|10/22/2021|1298|||11852|Scatto Bloccato|6/24/2022
Y02513092||Facile|H05VPSUT|10/23/2021|1649|||12447|Scatto Bloccato|6/25/2022
Y02608422||Facile|H07GWL21|10/27/2021|299|||6040|In attesa scatto|6/29/2022
Y02665462||Facile|H008GATS|10/27/2021|4298|||4459|Scatto Bloccato|6/29/2022
Y01901962||Facile|H07GUFTS|9/29/2021|119|||0|Scatto Bloccato|6/1/2022
Y02209712||Facile|H07GV3KK|10/11/2021|601|||3238|Scatto Bloccato|6/13/2022
Y02198032||Facile|H01XHL54|10/11/2021|1857|||11141|Scatto Bloccato|6/13/2022
Y02243692||Facile|H07D93YY|10/12/2021|798|||11560|In attesa scatto|6/14/2022
Y02699852||Facile|H07ENH10|10/28/2021|499|||4670|Scatto Bloccato|6/30/2022
Y02672052||Facile|H06X7BLK|10/29/2021|1997|||12125|In attesa scatto|7/1/2022
Y02730482||Facile|H07G0299|10/29/2021|898|||11560|Scatto Bloccato|7/1/2022
Y02780432||Facile|H01R8B32|10/30/2021|928|||10490|Scatto Bloccato|7/2/2022
Y02823382||Facile|H05TRA43|11/3/2021|3246|||7791|Scatto Bloccato|7/6/2022
Y02797222||Facile|H05UVSDB|11/4/2021|1597|||4405|Scatto Bloccato|7/6/2022
Y02913352||Facile|H06XKXDD|11/8/2021|1688|||2102|In attesa scatto|7/11/2022
Y03135112||Facile|H06JYNSR|11/17/2021|1747|||12158|Scatto Bloccato|7/20/2022
Y03045152||Facile|H061J9PP|11/17/2021|648|||11666|Scatto Bloccato|7/20/2022
Y03164962||Facile|H07HK6EE|11/18/2021|2747|||12505|Scatto Bloccato|7/21/2022
Y02920202||Facile|GMUUPAAP|11/18/2021|649|||11948|Scatto Bloccato|7/21/2022
Y02003222||Facile|H0623RGF|11/20/2021|544|||10917|Scatto Bloccato|7/23/2022
Y03217582||Facile|H07HTFGF|11/22/2021|3795|||11750|Scatto Bloccato|7/23/2022
Y03230262||Facile|A6Y2HAAH|11/22/2021|299|||11541|Scatto Bloccato|7/25/2022
Y02882142||Facile|H05NL488|11/23/2021|3627|||12142|Scatto Bloccato|7/26/2022
Y03089852||Facile|H02UBZ44|11/23/2021|499|||8936|Scatto Bloccato|7/26/2022
Y03265892||Facile|AP32NAAN|11/23/2021|1948|||1642|Scatto Bloccato|7/26/2022
Y03311992||Facile|H07E0BJH|11/25/2021|648|||7783|Scatto Bloccato|7/28/2022
Y03318962||Facile|H07H0SLK|11/25/2021|299|||9621|Scatto Bloccato|7/28/2022
Y03339962||Facile|H07H0WAW|11/26/2021|2547|||8135|Scatto Bloccato|7/29/2022
Y02917522||Facile|ALU2EAAE|11/26/2021|299|||12152|Scatto Bloccato|7/29/2022
Y03342132||Facile|H064LPDB|11/26/2021|1497|||10372|Scatto Bloccato|7/29/2022
Y03360622||Facile|H05NDJFE|11/27/2021|769|||12492|Scatto Bloccato|7/30/2022
Y03374662||Facile|H0593DXW|11/29/2021|1098|||12447|Scatto Bloccato|8/1/2022
Y02154152||Facile|H01U5Y55|10/8/2021|278|||992|Scatto Bloccato|8/9/2022
Y02303592||Facile|H07ENSLK|10/14/2021|1547|||992|Scatto Bloccato|8/15/2022
Y02502172||Facile|ETML0AAZ|10/19/2021|1247|||992|Scatto Bloccato|8/20/2022
Y02480882||Facile|BMGVKAAK|10/19/2021|1823|||992|Scatto Bloccato|8/20/2022
Y02831082||Facile|EGJ19AA9|11/2/2021|1027|||992|Scatto Bloccato|9/3/2022
Y02807132||Facile|H04762LL|11/2/2021|429|||992|Scatto Bloccato|9/3/2022
Y02829312||Facile|H050UHSR|11/3/2021|948|||992|Scatto Bloccato|9/4/2022
Y02821342||Facile|F0ETEAAD|11/3/2021|1996|||992|Scatto Bloccato|9/4/2022
Y02883922||Facile|ADWG0AAZ|11/5/2021|299|||991|Scatto Bloccato|9/5/2022
Y02088522||Facile|H06M4TTT|10/6/2021|30|||0|Scatto Bloccato|9/6/2022
Y02986462||Facile|H07D0KFE|11/10/2021|149|||991|Scatto Bloccato|9/11/2022
Y02975812||Facile|FHLJUAAT|11/10/2021|399|||992|Scatto Bloccato|9/11/2022
Y08872990|3014390586|365|DNBJ7AA6|10/28/2022|16000|||87693|Accepted|9/13/2022
Y04003602||Facile|B5DZDAAD|1/17/2022|2297|||1076|Scatto Bloccato|9/14/2022
Y04038082||Facile|EHFBGAAF|1/17/2022|767|||12009|Scatto Bloccato|9/15/2022
Y03958212||Facile|H01JF1VV|1/18/2022|499|||3063|Scatto Bloccato|9/15/2022
Y04014332||Facile|H065NY66|1/18/2022|3746|||12325|Scatto Bloccato|9/20/2022
Y04122512||Facile|H01L1TYY|1/18/2022|1128|||10565|Scatto Bloccato|9/20/2022
Y04013622||Facile|BD9R8AA7|1/18/2022|1047.2|||12939|Scatto Bloccato|9/20/2022
Y03927502||Facile|H06S0VJJ|1/18/2022|2301.45|||6444|Scatto Bloccato|9/20/2022
Y04013722||Facile|B3249AA9|1/18/2022|976.9|||12939|Scatto Bloccato|9/20/2022
Y04129362||Facile|H01FP644|1/18/2022|41147|||4459|Scatto Bloccato|9/20/2022
Y04098362||Facile|H04FKT87|1/18/2022|1747|||1056|In attesa scatto|9/20/2022
Y03217612||Facile|APAKJAAH|11/20/2021|557.2|||31815|Scatto Bloccato|9/20/2022
Y04225902||Facile|H049HV11|1/21/2022|570.7|||6097|Scatto Bloccato|9/22/2022
Y03241452||Facile|AYNYVAAV|11/22/2021|2646|||992|Scatto Bloccato|9/22/2022
Y04258102||Facile|H06YJESR|1/22/2022|364.17|||12107|Scatto Bloccato|9/23/2022
Y04258132||Facile|APR1ZAAZ|1/22/2022|499|||12450|In attesa scatto|9/23/2022
Y03343172||Facile|G2G22AA2|11/24/2021|1447|||992|Scatto Bloccato|9/24/2022
Y04288942||Facile|GY2HJAAH|1/24/2022|5963.69|||12572|Scatto Bloccato|9/25/2022
Y04170512||Facile|F4G9KAAK|1/24/2022|1098|||3281|Scatto Bloccato|9/25/2022
Y04284602||Facile|FL325AA5|1/25/2022|2304.9|||8945|Scatto Bloccato|9/25/2022
Y04226132||Facile|H005VTKK|1/24/2022|1067.9|||12564|Scatto Bloccato|9/25/2022
Y04195052||Facile|H048K3WW|1/24/2022|1098|||3688|Scatto Bloccato|9/25/2022
Y04195342||Facile|AJAS1AA0|1/24/2022|1152.9|||1439|Scatto Bloccato|9/25/2022
Y04284582||Facile|FT3YKAAK|1/24/2022|2596.35|||8945|Scatto Bloccato|9/25/2022
Y03975142||Facile|A6S7AAA6|1/24/2022|1512.85|||9393|Scatto Bloccato|9/25/2022
Y04203202||Facile|H06J6444|1/24/2022|1124.95|||6442|Scatto Bloccato|9/25/2022
Y04196632||Facile|BSYK7AA6|1/24/2022|676|||6815|Scatto Bloccato|9/25/2022
Y04168192||Facile|H01PSNGF|1/24/2022|1411.35|||8874|In attesa scatto|9/25/2022
Y04299292||Facile|F6EYWAAW|1/24/2022|2647|||1810|Scatto Bloccato|9/25/2022
Y04299782||Facile|H04UTUDD|1/24/2022|3676|||12439|Scatto Bloccato|9/25/2022
Y04234352||Facile|FZ402AA2|1/24/2022|1330|||5527|Scatto Bloccato|9/25/2022
Y04297592||Facile|A8FNNAAM|1/24/2022|2001.9|||5332|Scatto Bloccato|9/25/2022
Y04278622||Facile|G1ASDAAB|1/24/2022|2995|||8535|In attesa scatto|9/25/2022
Y03314842||Facile|GBNR4AA3|11/25/2021|30|||0|Scatto Bloccato|9/25/2022
Y04295522||Facile|A5T0KAAK|1/25/2022|1098|||10565|Scatto Bloccato|9/26/2022
Y04108692||Facile|H02BHNLK|1/25/2022|1100.65|||6901|Scatto Bloccato|9/26/2022
Y04099502||Facile|B91R0AAZ|1/25/2022|529|||12273|Scatto Bloccato|9/26/2022
Y04135132||Facile|ALFDJAAH|1/25/2022|2957.4|||9978|Scatto Bloccato|9/26/2022
Y04329282||Facile|BNMAYAAX|1/25/2022|1294.95|||12989|Scatto Bloccato|9/26/2022
Y04301122||Facile|H02P1NZY|1/25/2022|499|||1439|Scatto Bloccato|9/26/2022
Y04235482||Facile|H017YAJH|1/25/2022|2020.95|||3666|Scatto Bloccato|9/26/2022
Y03980622||Facile|H02FP366|1/26/2022|4350.9|||7339|In attesa scatto|9/26/2022
Y04231862||Facile|E5YK4AA3|1/25/2022|2300.9|||12572|Scatto Bloccato|9/26/2022
Y04315092||Facile|G0FG8AA7|1/25/2022|848|||2586|Scatto Bloccato|9/26/2022
Y04287842||Facile|BW5E9AA8|1/25/2022|2365.2|||9274|Scatto Bloccato|9/26/2022
Y04301662||Facile|DHE8TAAT|1/25/2022|1371.5|||4105|Scatto Bloccato|9/26/2022
Y04319092||Facile|GKUDXAAW|1/25/2022|997|||6444|Scatto Bloccato|9/26/2022
Y04159182||Facile|AK04YAAY|1/25/2022|3677|||2833|Scatto Bloccato|9/26/2022
Y04317722||Facile|B1J8DAAD|1/25/2022|4380.9|||10615|Scatto Bloccato|9/26/2022
Y04327832||Facile|ANSGBAAA|1/25/2022|1476.9|||1439|In attesa scatto|9/26/2022
Y04205872||Facile|H02AMM87|1/25/2022|1125|||9736|Scatto Bloccato|9/26/2022
Y04332222||Facile|H06PS7A6|1/25/2022|119|||300|Scatto Bloccato|9/26/2022
Y04222842||Facile|FUVL4AA3|1/25/2022|5654.9|||5332|Scatto Bloccato|9/26/2022
Y04081852||Facile|ASVKMAAL|1/26/2022|4116.98|||8871|Scatto Bloccato|9/26/2022
Y04002712||Facile|E3SKJAAH|1/31/2022|2673.35|||8871|Scatto Bloccato|9/26/2022
Y09498470|3014380128|365|B57HDAAB|10/13/2022|7957.7|||2547|Accepted|10/10/2022
Y10144561|3014417044|Facile|H07X7FPN|12/30/2022|6500|||12078|Accepted|11/7/2022
Y03935632||Facile|D5Y9EAAE|1/7/2022|349|||31815|Scatto Bloccato|11/8/2022
Y03937642||Facile|H06X5AKJ|1/7/2022|349|||31619|Scatto Bloccato|11/8/2022
Y03937842||Facile|H054G188|1/7/2022|349|||992|Scatto Bloccato|11/8/2022
Y03937972||Facile|H0161BSR|1/7/2022|349|||992|Scatto Bloccato|11/8/2022
Y10350040|3014398401|365|H067GJBA|11/16/2022|2860|||12568|Accepted|11/14/2022
Y03975002||Facile|A14Z7AA7|1/14/2022|228|||30110|Scatto Bloccato|11/15/2022
Y04097742||Facile|ELBLPAAN|1/14/2022|399|||31815|Scatto Bloccato|11/15/2022
Y10403731|3014398400|Facile|H06E93JJ|11/16/2022|1478.4|||6444|Accepted|11/16/2022
Y04166722||Facile|H01A75SS|1/17/2022|381|||30110|Scatto Bloccato|11/18/2022
Y04105572||Facile|H06W2BBA|1/17/2022|349|||992|Scatto Bloccato|11/18/2022
Y04102822||Facile|BADBLAAK|1/17/2022|349|||992|Scatto Bloccato|11/18/2022
Y04096322||Facile|E783XAAX|1/17/2022|549|||31815|Scatto Bloccato|11/18/2022
Y04100762||Facile|F06FFAAE|1/17/2022|179|||31815|Scatto Bloccato|11/18/2022
Y04096702||Facile|H02JP566|1/17/2022|499|||32817|Scatto Bloccato|11/18/2022
Y04128292||Facile|DKGEBAAA|1/18/2022|349|||992|Scatto Bloccato|11/19/2022
Y04131042||Facile|D545LAAL|1/18/2022|349|||992|Scatto Bloccato|11/19/2022
Y04129782||Facile|D9XDXAAW|1/18/2022|349|||31619|Scatto Bloccato|11/19/2022
Y04467652||Facile|H06TG5BB|1/20/2022|379|||992|Scatto Bloccato|11/21/2022
Y04412492||Facile|EPMNJAAH|3/22/2022|1198|||3688|In attesa scatto|11/22/2022
Y05599072||Facile|GYE1JAAJ|3/22/2022|1552.9|||12503|Scatto Bloccato|11/22/2022
Y05592812||Facile|H06DVNXW|3/22/2022|948|||6241|Scatto Bloccato|11/22/2022
Y05591692||Facile|FJ48YAAY|3/23/2022|1645.9|||4452|Scatto Bloccato|11/22/2022
Y05592682||Facile|H04N8UWW|3/23/2022|625.95|||2042|In attesa scatto|11/22/2022
Y05451382||Facile|H07H8D65|3/24/2022|948|||12306|Scatto Bloccato|11/22/2022
Y05593032||Facile|EX7T4AA4|3/25/2022|1098|||8840|Scatto Bloccato|11/22/2022
Y05576912||Facile|H02PY1DD|3/22/2022|648|||12526|Scatto Bloccato|11/22/2022
Y05594882||Facile|H02GJJED|3/22/2022|948|||10089|Scatto Bloccato|11/22/2022
Y05594912||Facile|BZEDXAAW|3/22/2022|652.9|||12912|Scatto Bloccato|11/22/2022
Y05597332||Facile|H06ZUHLK|3/22/2022|599|||12713|Scatto Bloccato|11/22/2022
Y05527312||Facile|BV5GGAAF|3/22/2022|2647|||1121|In attesa scatto|11/22/2022
Y05450372||Facile|H0691NLK|3/22/2022|629|||2505|Scatto Bloccato|11/22/2022
Y05594592||Facile|H07H8YKK|3/22/2022|948|||11550|Scatto Bloccato|11/22/2022
Y05595232||Facile|H06MF7SS|3/22/2022|998|||6815|Scatto Bloccato|11/22/2022
Y05591412||Facile|H05GKP65|3/22/2022|629|||10490|In attesa scatto|11/22/2022
Y05592242||Facile|G1L8GAAG|3/22/2022|729|||11710|Scatto Bloccato|11/22/2022
Y05599042||Facile|H07H8Y66|3/22/2022|948|||12371|Scatto Bloccato|11/22/2022
Y05600142||Facile|H07H8BXW|3/22/2022|4.99|||300|Scatto Bloccato|11/22/2022
Y05595692||Facile|H060GL76|3/22/2022|599|||11621|In attesa scatto|11/22/2022
Y05592922||Facile|E0F7LAAL|3/22/2022|725.95|||6790|Scatto Bloccato|11/22/2022
Y05597072||Facile|H06JLY55|3/22/2022|948|||5872|Scatto Bloccato|11/22/2022
Y05460332||Facile|H062E144|3/22/2022|948|||1732|Scatto Bloccato|11/22/2022
Y05187922||Facile|FKTR3AA2|3/22/2022|1198|||12152|Scatto Bloccato|11/22/2022
Y05452472||Facile|DGGVYAAY|3/22/2022|1648|||8422|In attesa scatto|11/22/2022
Y05546022||Facile|H06J0J98|3/22/2022|599|||56233|Scatto Bloccato|11/22/2022
Y05595682||Facile|FJYA3AA2|3/22/2022|948|||12510|In attesa scatto|11/22/2022
Y05597842||Facile|H06TJYSS|3/22/2022|1228|||11560|Scatto Bloccato|11/22/2022
Y05231952||Facile|ASLN2AA1|3/22/2022|1929.15|||4635|Scatto Bloccato|11/22/2022
Y05596532||Facile|H01M18BB|3/22/2022|948|||12984|Scatto Bloccato|11/22/2022
Y05599102||Facile|DBLMYAAX|3/22/2022|290|||3613|Scatto Bloccato|11/22/2022
Y05413702||Facile|GWDDKAAJ|3/22/2022|625.95|||2311|Scatto Bloccato|11/22/2022
Y04854752||Facile|H028RMAL|3/22/2022|599|||8025|Scatto Bloccato|11/22/2022
Y04227952||Facile|H01SX7BB|3/22/2022|2598|||12260|Scatto Bloccato|11/22/2022
Y04987662||Facile|H06HK844|3/22/2022|2598|||12131|Scatto Bloccato|11/22/2022
