contratto_cod|codice_ordine_sap|tipo_contratto|codice_opec|data_firma|net_amount|causale_annullamento|data_annullamento|codice_agente|status_quote|creazione_dta
Y05662722||Facile|F8GG8AA7|3/24/2022|349|||992|Scatto Bloccato|1/23/2023
Y05666572||Facile|FTES1AA0|3/24/2022|349|||992|Scatto Bloccato|1/23/2023
Y05651192||Facile|DLH5EAB9|3/24/2022|699|||992|Scatto Bloccato|1/23/2023
Y05669032||Facile|BF81HAAH|3/24/2022|798|||992|Scatto Bloccato|1/23/2023
Y05662732||Facile|H02GZ100|3/24/2022|349|||992|Scatto Bloccato|1/23/2023
Y05668672||Facile|H02GKPKJ|3/24/2022|449|||992|Scatto Bloccato|1/23/2023
Y05662242||Facile|AMR7SAAS|3/24/2022|1198|||992|Scatto Bloccato|1/23/2023
Y05659892||Facile|B7S00AA0|3/24/2022|824|||992|Scatto Bloccato|1/23/2023
Y05664192||Facile|D3RWAAAV|3/24/2022|964|||992|Scatto Bloccato|1/23/2023
Y05656792||Facile|DDF41AA1|3/24/2022|698|||992|Scatto Bloccato|1/23/2023
Y05662832||Facile|FP6G7AA6|3/24/2022|648|||992|Scatto Bloccato|1/23/2023
Y05659832||Facile|D9FDXAAW|3/24/2022|1398|||992|Scatto Bloccato|1/23/2023
Y05745712||Facile|AV6YNAAN|3/24/2022|599|||992|Scatto Bloccato|1/23/2023
Y05656672||Facile|H01F2XDD|3/24/2022|349|||992|Scatto Bloccato|1/23/2023
Y05658542||Facile|H01K93EE|3/24/2022|2178|||992|Scatto Bloccato|1/23/2023
Y05659912||Facile|EJGSJAAH|3/24/2022|498|||992|Scatto Bloccato|1/23/2023
Y05666442||Facile|DAA3ZAAZ|3/24/2022|1948|||992|Scatto Bloccato|1/23/2023
Y05662682||Facile|H0002666|3/24/2022|1139|||992|Scatto Bloccato|1/23/2023
Y05651342||Facile|BRSSFAAE|3/24/2022|718|||992|Scatto Bloccato|1/23/2023
Y11631211||Facile|H07140YY|1/23/2023|0|||300|Accepted|1/23/2023
Y05657202||Facile|EY6JTAB9|3/24/2022|1421|||992|Scatto Bloccato|1/23/2023
Y05668482||Facile|DHGGFAAE|3/24/2022|449|||992|Scatto Bloccato|1/23/2023
Y05599002||Facile|H051KJKJ|3/24/2022|599|||992|Scatto Bloccato|1/23/2023
Y05662372||Facile|H06JVHRP|3/24/2022|599|||992|Scatto Bloccato|1/23/2023
Y05492412||Facile|FZ7YXAAX|3/24/2022|449|||992|Scatto Bloccato|1/23/2023
Y05656722||Facile|BW63XAAX|3/24/2022|828|||992|Scatto Bloccato|1/23/2023
Y05657112||Facile|E7RE5AA4|3/24/2022|999|||992|Scatto Bloccato|1/23/2023
Y03796652|3014415890|Facile|FRWK2AA1|12/23/2022|2298|||12452|Accepted|8/24/2022
Y05310920|3014286164|365|B3EX0AA0|3/15/2022|4053.02|||11692|Accepted|3/7/2022
Y00232042||Facile|DGJD4AA3|7/2/2021|1799|||992|Scatto Bloccato|5/3/2022
Y02225042||Facile|H015F2SS|10/15/2021|1900.65|||8871|Scatto Bloccato|6/17/2022
Y02438572||Facile|H05U2RWV|10/19/2021|648|||12795|Scatto Bloccato|6/21/2022
Y02474782||Facile|H07GWMKJ|10/20/2021|4396|||1810|Scatto Bloccato|6/22/2022
Y02216592||Facile|H01FLE10|10/20/2021|848|||7783|Scatto Bloccato|6/22/2022
Y02546352||Facile|H07GWPAP|10/22/2021|299|||12158|Scatto Bloccato|6/24/2022
Y02548572||Facile|H06PFAGF|10/22/2021|1298|||11852|Scatto Bloccato|6/24/2022
Y02513092||Facile|H05VPSUT|10/23/2021|1649|||12447|Scatto Bloccato|6/25/2022
Y02608422||Facile|H07GWL21|10/27/2021|299|||6040|In attesa scatto|6/29/2022
Y02665462||Facile|H008GATS|10/27/2021|4298|||4459|Scatto Bloccato|6/29/2022
Y01901962||Facile|H07GUFTS|9/29/2021|119|||0|Scatto Bloccato|6/1/2022
Y02209712||Facile|H07GV3KK|10/11/2021|601|||3238|Scatto Bloccato|6/13/2022
Y02198032||Facile|H01XHL54|10/11/2021|1857|||11141|Scatto Bloccato|6/13/2022
Y02243692||Facile|H07D93YY|10/12/2021|798|||11560|Scatto Bloccato|6/14/2022
Y02699852||Facile|H07ENH10|10/28/2021|499|||4670|Scatto Bloccato|6/30/2022
Y02672052||Facile|H06X7BLK|10/29/2021|1997|||12125|In attesa scatto|7/1/2022
Y02730482||Facile|H07G0299|10/29/2021|898|||11560|Scatto Bloccato|7/1/2022
Y02780432||Facile|H01R8B32|10/30/2021|928|||10490|Scatto Bloccato|7/2/2022
Y02823382||Facile|H05TRA43|11/3/2021|3246|||7791|Scatto Bloccato|7/6/2022
Y02797222||Facile|H05UVSDB|11/4/2021|1597|||4405|Scatto Bloccato|7/6/2022
Y02913352||Facile|H06XKXDD|11/8/2021|1688|||2102|In attesa scatto|7/11/2022
Y03135112||Facile|H06JYNSR|11/17/2021|1747|||12158|Scatto Bloccato|7/20/2022
Y03045152||Facile|H061J9PP|11/17/2021|648|||11666|Scatto Bloccato|7/20/2022
Y03164962||Facile|H07HK6EE|11/18/2021|2747|||12505|Scatto Bloccato|7/21/2022
Y02920202||Facile|GMUUPAAP|11/18/2021|649|||11948|Scatto Bloccato|7/21/2022
Y02003222||Facile|H0623RGF|11/20/2021|544|||10917|Scatto Bloccato|7/23/2022
Y03217582||Facile|H07HTFGF|11/22/2021|3795|||11750|Scatto Bloccato|7/23/2022
Y03230262||Facile|A6Y2HAAH|11/22/2021|299|||11541|Scatto Bloccato|7/25/2022
Y02882142||Facile|H05NL488|11/23/2021|3627|||12142|Scatto Bloccato|7/26/2022
Y03089852||Facile|H02UBZ44|11/23/2021|499|||8936|Scatto Bloccato|7/26/2022
Y03265892||Facile|AP32NAAN|11/23/2021|1948|||1642|Scatto Bloccato|7/26/2022
Y03311992||Facile|H07E0BJH|11/25/2021|648|||7783|Scatto Bloccato|7/28/2022
Y03318962||Facile|H07H0SLK|11/25/2021|299|||9621|Scatto Bloccato|7/28/2022
Y03339962||Facile|H07H0WAW|11/26/2021|2547|||8135|Scatto Bloccato|7/29/2022
Y02917522||Facile|ALU2EAAE|11/26/2021|299|||12152|Scatto Bloccato|7/29/2022
Y03342132||Facile|H064LPDB|11/26/2021|1497|||10372|Scatto Bloccato|7/29/2022
Y03360622||Facile|H05NDJFE|11/27/2021|769|||12492|Scatto Bloccato|7/30/2022
Y03374662||Facile|H0593DXW|11/29/2021|1098|||12447|Scatto Bloccato|8/1/2022
Y02303592||Facile|H07ENSLK|10/14/2021|1547|||992|Scatto Bloccato|8/15/2022
Y02502172||Facile|ETML0AAZ|10/19/2021|1247|||992|Scatto Bloccato|8/20/2022
Y02480882||Facile|BMGVKAAK|10/19/2021|1823|||992|Scatto Bloccato|8/20/2022
Y02831082||Facile|EGJ19AA9|11/2/2021|1027|||992|Scatto Bloccato|9/3/2022
Y02807132||Facile|H04762LL|11/2/2021|429|||992|Scatto Bloccato|9/3/2022
Y02829312||Facile|H050UHSR|11/3/2021|948|||992|Scatto Bloccato|9/4/2022
Y02821342||Facile|F0ETEAAD|11/3/2021|1996|||992|Scatto Bloccato|9/4/2022
Y02883922||Facile|ADWG0AAZ|11/5/2021|299|||991|Scatto Bloccato|9/5/2022
Y02088522||Facile|H06M4TTT|10/6/2021|30|||0|Scatto Bloccato|9/6/2022
Y02986462||Facile|H07D0KFE|11/10/2021|149|||991|Scatto Bloccato|9/11/2022
Y02975812||Facile|FHLJUAAT|11/10/2021|399|||992|Scatto Bloccato|9/11/2022
Y04003602||Facile|B5DZDAAD|1/17/2022|2297|||1076|Scatto Bloccato|9/14/2022
Y04038082||Facile|EHFBGAAF|1/17/2022|767|||12009|Scatto Bloccato|9/15/2022
Y03958212||Facile|H01JF1VV|1/18/2022|499|||3063|Scatto Bloccato|9/15/2022
Y04014332||Facile|H065NY66|1/18/2022|3746|||12325|Scatto Bloccato|9/20/2022
Y04122512||Facile|H01L1TYY|1/18/2022|1128|||10565|Scatto Bloccato|9/20/2022
Y04013622||Facile|BD9R8AA7|1/18/2022|1047.2|||12939|Scatto Bloccato|9/20/2022
Y03927502||Facile|H06S0VJJ|1/18/2022|2301.45|||6444|Scatto Bloccato|9/20/2022
Y04013722||Facile|B3249AA9|1/18/2022|976.9|||12939|Scatto Bloccato|9/20/2022
Y04129362||Facile|H01FP644|1/18/2022|41147|||4459|Scatto Bloccato|9/20/2022
Y04098362||Facile|H04FKT87|1/18/2022|1747|||1056|Scatto Bloccato|9/20/2022
Y03217612||Facile|APAKJAAH|11/20/2021|557.2|||31815|Scatto Bloccato|9/20/2022
Y04225902||Facile|H049HV11|1/21/2022|570.7|||6097|In attesa scatto|9/22/2022
Y03241452||Facile|AYNYVAAV|11/22/2021|2646|||992|Scatto Bloccato|9/22/2022
Y03343172||Facile|G2G22AA2|11/24/2021|1447|||992|Scatto Bloccato|9/24/2022
Y04288942||Facile|GY2HJAAH|1/24/2022|5963.69|||12572|Scatto Bloccato|9/25/2022
Y04233592||Facile|B657KAAK|1/24/2022|7065|||5527|Scatto Bloccato|9/25/2022
Y04290782||Facile|DE9XAAAX|1/24/2022|3645|||1056|Scatto Bloccato|9/25/2022
Y04170512||Facile|F4G9KAAK|1/24/2022|1098|||3281|Scatto Bloccato|9/25/2022
Y04292082||Facile|E1T1GAAG|1/25/2022|882.4|||10869|Scatto Bloccato|9/25/2022
Y04284602||Facile|FL325AA5|1/25/2022|2304.9|||8945|In attesa scatto|9/25/2022
Y04230702||Facile|BV272AA2|1/25/2022|4276.25|||5178|Scatto Bloccato|9/25/2022
Y04226132||Facile|H005VTKK|1/24/2022|1067.9|||12564|Scatto Bloccato|9/25/2022
Y04195052||Facile|H048K3WW|1/24/2022|1098|||3688|Scatto Bloccato|9/25/2022
Y04195342||Facile|AJAS1AA0|1/24/2022|1152.9|||1439|Scatto Bloccato|9/25/2022
Y04284582||Facile|FT3YKAAK|1/24/2022|2596.35|||8945|Scatto Bloccato|9/25/2022
Y03975142||Facile|A6S7AAA6|1/24/2022|1512.85|||9393|In attesa scatto|9/25/2022
Y04203202||Facile|H06J6444|1/24/2022|1124.95|||6442|Scatto Bloccato|9/25/2022
Y04196632||Facile|BSYK7AA6|1/24/2022|676|||6815|Scatto Bloccato|9/25/2022
Y04168192||Facile|H01PSNGF|1/24/2022|1411.35|||8874|Scatto Bloccato|9/25/2022
Y04299292||Facile|F6EYWAAW|1/24/2022|2647|||1810|In attesa scatto|9/25/2022
Y04299782||Facile|H04UTUDD|1/24/2022|3676|||12439|Scatto Bloccato|9/25/2022
Y04234352||Facile|FZ402AA2|1/24/2022|1330|||5527|Scatto Bloccato|9/25/2022
Y04297592||Facile|A8FNNAAM|1/24/2022|2001.9|||5332|Scatto Bloccato|9/25/2022
Y04278622||Facile|G1ASDAAB|1/24/2022|2995|||8535|In attesa scatto|9/25/2022
Y03314842||Facile|GBNR4AA3|11/25/2021|30|||0|Scatto Bloccato|9/25/2022
Y04295522||Facile|A5T0KAAK|1/25/2022|1098|||10565|In attesa scatto|9/26/2022
Y04108692||Facile|H02BHNLK|1/25/2022|1100.65|||6901|Scatto Bloccato|9/26/2022
Y04099502||Facile|B91R0AAZ|1/25/2022|529|||12273|Scatto Bloccato|9/26/2022
Y04135132||Facile|ALFDJAAH|1/25/2022|2957.4|||9978|Scatto Bloccato|9/26/2022
Y04329282||Facile|BNMAYAAX|1/25/2022|1294.95|||12989|Scatto Bloccato|9/26/2022
Y04301122||Facile|H02P1NZY|1/25/2022|499|||1439|Scatto Bloccato|9/26/2022
Y04235482||Facile|H017YAJH|1/25/2022|2020.95|||3666|Scatto Bloccato|9/26/2022
Y03980622||Facile|H02FP366|1/26/2022|4350.9|||7339|In attesa scatto|9/26/2022
Y04231862||Facile|E5YK4AA3|1/25/2022|2300.9|||12572|Scatto Bloccato|9/26/2022
Y04315092||Facile|G0FG8AA7|1/25/2022|848|||2586|Scatto Bloccato|9/26/2022
Y04287842||Facile|BW5E9AA8|1/25/2022|2365.2|||9274|Scatto Bloccato|9/26/2022
Y04301662||Facile|DHE8TAAT|1/25/2022|1371.5|||4105|Scatto Bloccato|9/26/2022
Y04319092||Facile|GKUDXAAW|1/25/2022|997|||6444|In attesa scatto|9/26/2022
Y04159182||Facile|AK04YAAY|1/25/2022|3677|||2833|Scatto Bloccato|9/26/2022
Y04317722||Facile|B1J8DAAD|1/25/2022|4380.9|||10615|Scatto Bloccato|9/26/2022
Y04327832||Facile|ANSGBAAA|1/25/2022|1476.9|||1439|Scatto Bloccato|9/26/2022
Y04205872||Facile|H02AMM87|1/25/2022|1125|||9736|Scatto Bloccato|9/26/2022
Y04332222||Facile|H06PS7A6|1/25/2022|119|||300|Scatto Bloccato|9/26/2022
Y04222842||Facile|FUVL4AA3|1/25/2022|5654.9|||5332|In attesa scatto|9/26/2022
Y04081852||Facile|ASVKMAAL|1/26/2022|4116.98|||8871|Scatto Bloccato|9/26/2022
Y04002712||Facile|E3SKJAAH|1/31/2022|2673.35|||8871|Scatto Bloccato|9/26/2022
Y04103142||Facile|BT6G8ABA|1/26/2022|1741|||11917|Scatto Bloccato|9/27/2022
Y04257582||Facile|H01PX4DD|1/26/2022|1098|||12557|Scatto Bloccato|9/27/2022
Y04353182||Facile|H03T1LBA|1/26/2022|848|||11878|Scatto Bloccato|9/27/2022
Y04350092||Facile|E1DAJAAH|1/26/2022|2244|||10615|Scatto Bloccato|9/27/2022
Y04357962||Facile|B6U4BAAB|1/26/2022|3468|||11692|Scatto Bloccato|9/27/2022
Y04325932||Facile|ALFYWAAW|1/26/2022|1749|||1510|Scatto Bloccato|9/27/2022
Y04312562||Facile|BFPHBAAA|1/26/2022|1098|||5088|Scatto Bloccato|9/27/2022
Y04357932||Facile|H04M13HH|1/26/2022|499|||12607|Scatto Bloccato|9/27/2022
Y04329022||Facile|ATRH4AA3|1/26/2022|2778.3|||12821|Scatto Bloccato|9/27/2022
Y04299922||Facile|BEMPXAAW|1/26/2022|1148|||9008|In attesa scatto|9/27/2022
Y04160042||Facile|F17VWAAW|1/26/2022|399|||87582|Scatto Bloccato|9/27/2022
Y04003572||Facile|FFE4FAAF|1/27/2022|3407.34|||8871|Scatto Bloccato|9/27/2022
Y04300052||Facile|ASEJ5AA4|1/27/2022|1896.8|||5985|Scatto Bloccato|9/27/2022
Y04297422||Facile|H01JK3HH|1/28/2022|2048|||4105|Scatto Bloccato|9/27/2022
Y04357782||Facile|BSUBPAAN|1/28/2022|1648|||6790|Scatto Bloccato|9/27/2022
Y04351182||Facile|H07H4M0Z|1/26/2022|119|||0|Scatto Bloccato|9/27/2022
Y04236132||Facile|BYM3RAAR|1/26/2022|3503.9|||12939|Scatto Bloccato|9/27/2022
Y04318052||Facile|BUGPHAAG|1/26/2022|6330|||11146|Scatto Bloccato|9/27/2022
Y04169942||Facile|GJJ5EAAE|1/26/2022|1243.6|||12219|In attesa scatto|9/27/2022
Y04190162||Facile|H048LNAM|1/26/2022|2385.9|||12338|Scatto Bloccato|9/27/2022
Y04206682||Facile|B2MG0AAZ|1/26/2022|3644.95|||10097|Scatto Bloccato|9/27/2022
Y04362272||Facile|EPTNLAAK|2/1/2022|1964.35|||8261|Scatto Bloccato|9/27/2022
Y09301421|3014374247|Facile|EU0GDAAB|9/30/2022|15588.95|||12680|Accepted|9/30/2022
Y09392830|3014377699|365|F3722AA2|10/10/2022|5322|||3627|Accepted|10/5/2022
Y09680931|3014381605|Facile|DHZ4FAAF|10/17/2022|2182.84|||9989|Accepted|10/17/2022
Y03935632||Facile|D5Y9EAAE|1/7/2022|349|||31815|Scatto Bloccato|11/8/2022
Y03937642||Facile|H06X5AKJ|1/7/2022|349|||31619|Scatto Bloccato|11/8/2022
Y03937842||Facile|H054G188|1/7/2022|349|||992|Scatto Bloccato|11/8/2022
Y03937972||Facile|H0161BSR|1/7/2022|349|||992|Scatto Bloccato|11/8/2022
Y03975002||Facile|A14Z7AA7|1/14/2022|228|||30110|Scatto Bloccato|11/15/2022
Y04097742||Facile|ELBLPAAN|1/14/2022|399|||31815|Scatto Bloccato|11/15/2022
Y10405280|3014399172|365|BZ2MNAAM|11/18/2022|3012.01|||1980|Accepted|11/16/2022
Y04166722||Facile|H01A75SS|1/17/2022|381|||30110|Scatto Bloccato|11/18/2022
Y04105572||Facile|H06W2BBA|1/17/2022|349|||992|Scatto Bloccato|11/18/2022
Y04102822||Facile|BADBLAAK|1/17/2022|349|||992|Scatto Bloccato|11/18/2022
Y04096322||Facile|E783XAAX|1/17/2022|549|||31815|Scatto Bloccato|11/18/2022
Y04100762||Facile|F06FFAAE|1/17/2022|179|||31815|Scatto Bloccato|11/18/2022
Y04096702||Facile|H02JP566|1/17/2022|499|||32817|Scatto Bloccato|11/18/2022
Y10444470|3014399548|365|H06STKNM|11/18/2022|15350|||56138|Accepted|11/18/2022
Y04128292||Facile|DKGEBAAA|1/18/2022|349|||992|Scatto Bloccato|11/19/2022
Y04131042||Facile|D545LAAL|1/18/2022|349|||992|Scatto Bloccato|11/19/2022
Y04129782||Facile|D9XDXAAW|1/18/2022|349|||31619|Scatto Bloccato|11/19/2022
Y04467652||Facile|H06TG5BB|1/20/2022|379|||992|Scatto Bloccato|11/21/2022
Y10489171|3014413245|Facile|AJYAXAAW|12/19/2022|1213.38|||6097|Accepted|11/21/2022
Y05619782||Facile|H01DN6PP|3/23/2022|625.95|||6262|Scatto Bloccato|11/23/2022
Y05601872||Facile|H0570G65|3/23/2022|2612|||4459|Scatto Bloccato|11/23/2022
Y05574442||Facile|DWKX3AA3|3/23/2022|369|||12338|Scatto Bloccato|11/23/2022
Y05573272||Facile|H06DNTFE|3/23/2022|599|||12236|Scatto Bloccato|11/23/2022
Y05581062||Facile|A4M9XAAX|3/23/2022|625.95|||2042|Scatto Bloccato|11/23/2022
Y05584262||Facile|BJKL2AA1|3/23/2022|1705.95|||5985|In attesa scatto|11/23/2022
Y05621742||Facile|FNKADAAB|3/24/2022|4797|||11876|Scatto Bloccato|11/23/2022
Y05616532||Facile|AZKB6AA5|3/23/2022|1281.9|||2917|Scatto Bloccato|11/23/2022
Y05584242||Facile|B4FB5AA4|3/23/2022|627.42|||3913|Scatto Bloccato|11/23/2022
Y05625712||Facile|H0633FZY|3/23/2022|1198|||5771|In attesa scatto|11/23/2022
Y05620682||Facile|H0011P10|3/23/2022|974.95|||11992|Scatto Bloccato|11/23/2022
Y04724122||Facile|H06HBY88|3/23/2022|3547|||12345|Scatto Bloccato|11/23/2022
Y05617382||Facile|BJJN0AAZ|3/23/2022|699|||3627|Scatto Bloccato|11/23/2022
Y05454102||Facile|A46YZAAZ|3/23/2022|1627.98|||12715|Scatto Bloccato|11/23/2022
Y05622242||Facile|H06607A7|3/23/2022|2598|||60854|Scatto Bloccato|11/23/2022
Y05592132||Facile|EVMBLAAK|3/23/2022|499|||9274|Scatto Bloccato|11/23/2022
Y05545312||Facile|B2RYBAAB|3/23/2022|1747|||12804|Scatto Bloccato|11/23/2022
Y05615452||Facile|H048HR87|3/23/2022|748|||11141|Scatto Bloccato|11/23/2022
Y05500132||Facile|FJZHJAAH|3/23/2022|499|||9545|Scatto Bloccato|11/23/2022
Y05576492||Facile|H051MA65|3/23/2022|599|||12248|Scatto Bloccato|11/23/2022
Y05598482||Facile|H01MX5GG|3/23/2022|599|||56138|In attesa scatto|11/23/2022
Y04758582||Facile|F6E97AA7|3/23/2022|599|||8936|Scatto Bloccato|11/23/2022
Y05356222||Facile|H062RLPN|3/23/2022|2497|||12673|In attesa scatto|11/23/2022
Y05614352||Facile|H07H8Y77|3/23/2022|948|||6282|Scatto Bloccato|11/23/2022
Y05617172||Facile|H02M4NED|3/23/2022|948|||10490|Scatto Bloccato|11/23/2022
Y05614172||Facile|H059FBTS|3/23/2022|599|||12353|Scatto Bloccato|11/23/2022
Y05621092||Facile|H01H0011|3/23/2022|1198|||11540|In attesa scatto|11/23/2022
Y05633402||Facile|A0TNGAAF|3/23/2022|599|||9002|Scatto Bloccato|11/23/2022
Y05008982||Facile|FAS9AAA8|3/23/2022|3452|||12447|Scatto Bloccato|11/23/2022
Y05476212||Facile|B5EEAAAD|3/23/2022|2194|||8523|Scatto Bloccato|11/23/2022
Y05621532||Facile|H07H6E21|3/23/2022|1198|||2100|Scatto Bloccato|11/23/2022
Y05630062||Facile|H063ULGF|3/23/2022|948|||12726|Scatto Bloccato|11/23/2022
Y05596432||Facile|GNDDPAAN|3/24/2022|974.95|||8135|In attesa scatto|11/24/2022
Y05668142||Facile|G01DLAAK|3/24/2022|2398|||12338|Scatto Bloccato|11/24/2022
Y05651632||Facile|H07DZ3HH|3/24/2022|625.95|||2175|Scatto Bloccato|11/24/2022
Y05655852||Facile|H02GEMXW|3/24/2022|814|||11847|Scatto Bloccato|11/24/2022
Y05515012||Facile|H04488BB|3/24/2022|1339.6|||12173|Scatto Bloccato|11/24/2022
Y05517712||Facile|H04488BB|3/24/2022|1359.6|||12173|Scatto Bloccato|11/24/2022
Y05663282||Facile|DJPMGAAF|3/24/2022|629|||992|Scatto Bloccato|11/24/2022
Y00359661|3014180647|Facile|H05VMSRP|7/27/2021|5781.15|||8645|Accepted|7/9/2021
Y00990980|3014184477|365|FU3N6AA5|8/4/2021|503.16|||11076|Accepted|8/2/2021
Y01130991|3014186904|Facile|B5AGWAAV|8/23/2021|699|||32218|Accepted|8/23/2021
Y01210771|3014188991|Facile|AJHTYAAX|8/31/2021|949|||33400|Accepted|8/31/2021
Y01426140|3014193566|365|BWPEKAAJ|9/8/2021|478|||30190|Accepted|9/9/2021
Y01509130|3014195454|365|H061YZGG|9/13/2021|299|||31613|Accepted|9/13/2021
Y02036761|3014211043|Facile|FSSA7AA6|10/12/2021|1316|||6901|Accepted|10/4/2021
Y02876391|3014226316|Facile|H06UZADB|11/5/2021|1703.32|||7877|Accepted|11/5/2021
Y03008940|3014242534|365|AAMZ5AA5|12/7/2021|3044|||12700|Accepted|11/11/2021
Y04081011|3014254409|Facile|H06P2D54|1/17/2022|1821.9|||1732|Accepted|1/15/2022
Y04723960|3014271020|365|AAXA2AA1|2/10/2022|5647.47|||7913|Accepted|2/10/2022
Y11322580||365|EDRJJAAH|1/23/2023|8855.16|||2547|Bozza|1/9/2023
Y11401301|3014421785|Facile|H036P2LL|1/16/2023|748|||1607|Accepted|1/12/2023
Y11471961||Facile|F06VXAAX|1/18/2023|2597|||2822|Presentata|1/16/2023
Y11473871||Facile|DGB5TAAT|1/16/2023|1087.3|||12520|In Firma Cartacea|1/16/2023
Y11602180|3014424447|365|H060EFDB|1/18/2023|198.99|||30221|Accepted|1/20/2023
Y11603590||365|H05UUHDB|1/20/2023|1082.49|||3469|Presentata|1/20/2023
Y11616131||Facile|GGKJ7AA6|1/20/2023|657|||30190|Bozza|1/21/2023
Y11616761||Facile|H07A2RWV|1/21/2023|9719.11|||11852|Bozza|1/21/2023
Y11635271||Facile|H07A2RWV|1/23/2023|7719.11|||11852|Bozza|1/23/2023
Y11635641||Facile|H0202J76|1/21/2023|629|||31815|Bozza|1/23/2023
Y11636661||Facile|BX142AA2|1/23/2023|1399|||7849|Bozza|1/23/2023
Y11638730||365|A4F1BAAB|1/23/2023|3453.08|||5527|Bozza|1/23/2023
Y11638820||365|H07A4MBA|1/23/2023|4248.02|||7104|Bozza|1/23/2023
Y11638891||Facile|GRT60AA0|1/23/2023|399|||31619|Accepted|1/23/2023
Y11639021||Facile|BFKDPAAN|1/23/2023|1297|||9359|In Firma Cartacea|1/23/2023
Y11639040||365|D9M43AA3|1/24/2023|5547|||6163|Presentata|1/23/2023
Y11639121|3014425078|Facile|ARYN4AA3|1/23/2023|259|||30110|Accepted|1/23/2023
Y11639271||Facile|H0715M10|1/23/2023|2941.24|||12726|Presentata|1/23/2023
Y11639321||Facile|BXGZLAAL|1/23/2023|2268.99|||12543|Bozza|1/23/2023
Y11639500||365|B5UTBAAB|1/23/2023|3230.05|||12102|Bozza|1/23/2023
Y11639901||Facile|B3BZAAAY|1/26/2023|1266.18|||3688|Presentata|1/23/2023
Y11639541||Facile|F5TWBAAB|1/23/2023|799|||31619|Bozza|1/23/2023
Y11639561||Facile|H01RERWV|1/23/2023|1548|||12002|Bozza|1/23/2023
Y11639601||Facile|E0FY0AA0|1/24/2023|899.01|||32218|Bozza|1/23/2023
Y11639631||Facile|H005J677|1/23/2023|3278.02|||6241|Presentata|1/23/2023
Y11639651||Facile|H02PX855|1/23/2023|2097|||12554|Bozza|1/23/2023
Y11639671||Facile|DJ9J1AA0|1/23/2023|499|||31619|Bozza|1/23/2023
Y11640051||Facile|H01ADFKJ|1/23/2023|499|||31619|Bozza|1/23/2023
Y11639691||Facile|H02KGDKJ|1/23/2023|1608.34|||4405|Bozza|1/23/2023
Y11639720||365|F4SJSAAR|1/23/2023|1774.95|||4438|Bozza|1/23/2023
Y11639731||Facile|H02MX4UU|1/23/2023|499|||32218|Bozza|1/23/2023
Y11639770||365|FLRJ9AA8|1/23/2023|831.29|||8496|Presentata|1/23/2023
Y11639821||Facile|B86RTAAS|1/23/2023|299.01|||32814|Bozza|1/23/2023
Y11639870||365|H07A4MBA|1/23/2023|3650.02|||7104|Bozza|1/23/2023
Y11639940||365|B1XL3AA2|1/23/2023|956.01|||4491|Bozza|1/23/2023
Y11639971||Facile|DBD9PAAP|1/23/2023|1198|||12273|Bozza|1/23/2023
Y11640001||Facile|H0575F65|1/23/2023|1932.31|||12994|Bozza|1/23/2023
Y11640031||Facile|GHFZEAAE|1/23/2023|2355.98|||30110|Bozza|1/23/2023
Y11640041||Facile|H015AXYY|2/6/2023|599|||12122|Presentata|1/23/2023
Y11640071||Facile|BBD9MAAM|1/23/2023|2520.57|||2011|Bozza|1/23/2023
Y11640101||Facile|BFW02AA2|1/24/2023|2685.6|||9256|Presentata|1/23/2023
Y11640180||365|BBED7AA6|1/23/2023|939|||12440|Bozza|1/23/2023
Y11640670||365|H0216W33|1/23/2023|519|||63078|Bozza|1/23/2023
Y11640291||Facile|B5AGWAAV|1/23/2023|537|||32214|Accepted|1/23/2023
Y11640340||365|H06RL3GG|1/23/2023|499|||12699|Bozza|1/23/2023
Y11640371||Facile|AHLXWAAW|1/23/2023|3558.4|||9373|Presentata|1/23/2023
Y11640401||Facile|H04D0122|1/23/2023|799|||32218|Bozza|1/23/2023
Y11640481||Facile|FHJHYAAX|1/23/2023|985.35|||1607|Bozza|1/23/2023
Y11640521||Facile|H01GF588|1/23/2023|1033.2|||2833|Bozza|1/23/2023
Y11640531||Facile|H071P5UU|1/24/2023|1033.2|||12122|Presentata|1/23/2023
Y11640581||Facile|H0205PZY|1/23/2023|686.72|||12143|Bozza|1/23/2023
Y11640621||Facile|E7HZ1AA1|1/23/2023|885.35|||9978|Presentata|1/23/2023
Y11640681||Facile|E251RAAR|1/23/2023|499|||31619|Bozza|1/23/2023
Y11640751||Facile|H05XNS32|1/23/2023|529|||31619|Bozza|1/23/2023
Y11640771||Facile|EAUG1AA0|1/23/2023|1006.2|||12219|Bozza|1/23/2023
Y11641360||365|FM119AA9|1/23/2023|447|||30221|Accepted|1/23/2023
Y11640810||365|H0654W00|1/23/2023|507.84|||2192|Bozza|1/23/2023
Y11640870||365|ADB1PAAP|1/23/2023|3147|||2608|Bozza|1/23/2023
Y11640861||Facile|A8VU5AA5|1/23/2023|499|||31619|Bozza|1/23/2023
Y11640891||Facile|EAUG1AA0|1/23/2023|3004.2|||12219|Bozza|1/23/2023
Y11640920||365|H016R2UU|1/23/2023|1198|||10782|Bozza|1/23/2023
Y11641010||365|B4MAJAAH|1/23/2023|519|||63078|Bozza|1/23/2023
Y11641071||Facile|H07YF9JJ|1/23/2023|599|||12819|Bozza|1/23/2023
