contratto_cod|codice_ordine_sap|tipo_contratto|codice_opec|data_firma|net_amount|causale_annullamento|data_annullamento|codice_agente|status_quote|creazione_dta
Y04157301|3014256543|Facile|AX0YKAAK|1/19/2022|778|||32218|Accepted|1/19/2022
Y04195360|3014257797|365|FE8P9AA8|1/21/2022|6701.05|||4765|Accepted|1/20/2022
Y04228021|3014258059|Facile|DPYMLAAK|1/21/2022|1587|||4491|Accepted|1/21/2022
Y04237181|3014262333|Facile|H067GBSR|1/27/2022|3049|||6282|Accepted|1/21/2022
Y04278850|3014259607|365|E3Y21ABA|1/24/2022|1619.16|||12003|Accepted|1/23/2022
Y04289330|3014260388|365|A2T6AAA6|1/25/2022|6486.03|||2607|Accepted|1/24/2022
Y04290671|3014259600|Facile|H01MMBUT|1/24/2022|598.99|||30110|Accepted|1/24/2022
Y04292641|3014259883|Facile|H05JWGYX|1/24/2022|2798.7|||11141|Accepted|1/24/2022
Y04298510|3014260425|365|DKZM8AA7|1/25/2022|1805|||2175|Accepted|1/24/2022
Y04315060|3014260460|365|E51RGAAF|1/25/2022|2000.03|||7849|Accepted|1/25/2022
Y04317001|3014260536|Facile|A2A0GAAG|1/24/2022|948.99|||30110|Accepted|1/25/2022
Y04318231|3014260415|Facile|H055B944|1/25/2022|349|||31618|Accepted|1/25/2022
Y04318580|3014260511|365|FX4P7AA6|1/25/2022|981.86|||7235|Accepted|1/25/2022
Y04326011|3014263450|Facile|FSEB3AA2|1/28/2022|3068|||8422|Accepted|1/25/2022
Y04327591|3014262533|Facile|DA47FAAF|1/27/2022|1565|||12241|Accepted|1/25/2022
Y04352791|3014261817|Facile|H004Y0TT|1/26/2022|300|||32217|Accepted|1/26/2022
Y04386631|3014266506|Facile|H067PJRP|2/3/2022|1234.55|||12611|Accepted|1/27/2022
Y04396630|3014263374|365|G0E74AA4|1/28/2022|685.02|||2607|Accepted|1/27/2022
Y04464681|3014266898|Facile|FEGX9AA9|2/3/2022|598|||32217|Accepted|1/31/2022
Y04472941|3014264572|Facile|G30EFAAE|1/31/2022|349|||30190|Accepted|1/31/2022
Y04473041|3014264573|Facile|H004D9RR|1/31/2022|597|||31619|Accepted|1/31/2022
Y04509701|3014264935|Facile|BVSR0AAZ|2/1/2022|499|||30190|Accepted|2/1/2022
Y04509921|3014265627|Facile|H02GJX66|2/1/2022|767|||32218|Accepted|2/1/2022
Y04512641|3014265056|Facile|H04A8666|2/1/2022|399|||31618|Accepted|2/1/2022
Y04515741|3014265181|Facile|H07H3G98|2/1/2022|299|||31613|Accepted|2/1/2022
Y04518840|3014278614|365|GB2PUAAT|2/25/2022|1000|||86933|Accepted|2/1/2022
Y04519320|3014275919|365|GB2PUAAT|2/21/2022|2000|||86933|Accepted|2/1/2022
Y04519560|3014278615|365|GB2PUAAT|2/25/2022|1000|||86933|Accepted|2/1/2022
Y04539571|3014265585|Facile|H0065H87|2/2/2022|699|||30110|Accepted|2/2/2022
Y04544701|3014265798|Facile|B3R5MAAM|2/2/2022|989.01|||30110|Accepted|2/2/2022
Y04591880|3014269342|365|DASYJAAJ|2/9/2022|1606.96|||4405|Accepted|2/4/2022
Y04635031|3014272083|Facile|H04D0122|2/7/2022|1520.01|||32218|Accepted|2/7/2022
Y04638571|3014268066|Facile|F5XUTAAT|2/7/2022|996.01|||31619|Accepted|2/7/2022
Y04655731|3014268769|Facile|BV0A1AA0|2/7/2022|415|||30110|Accepted|2/8/2022
Y04663371|3014269164|Facile|AKT5GAAG|2/8/2022|687|||30110|Accepted|2/8/2022
Y04694381|3014270641|Facile|EF55ZAAZ|2/10/2022|2748|||31619|Accepted|2/9/2022
Y04701551|3014269952|Facile|E7KV7AA7|2/9/2022|629|||30110|Accepted|2/9/2022
Y04702091|3014270756|Facile|BPUS6AA5|2/9/2022|899|||32218|Accepted|2/9/2022
Y04702741|3014270775|Facile|AWZA9AA8|2/9/2022|1998.97|||30110|Accepted|2/9/2022
Y04722111|3014270515|Facile|H07FNKTS|2/9/2022|399|||31613|Accepted|2/10/2022
Y04727521|3014271205|Facile|G2841AA1|2/10/2022|959.98|||30110|Accepted|2/10/2022
Y04732251|3014278250|Facile|BY6M4AA3|2/25/2022|3732.31|||11799|Accepted|2/10/2022
Y04732851|3014270898|Facile|FAH81AA1|2/10/2022|379|||31618|Accepted|2/10/2022
Y04759591|3014271682|Facile|FY323AA3|2/11/2022|1128|||32217|Accepted|2/11/2022
Y04761811|3014271593|Facile|AT44AAA4|2/11/2022|427.99|||31619|Accepted|2/11/2022
Y04832240|3014273337|365|GRYZPAAP|2/15/2022|349|||32210|Accepted|2/15/2022
Y04895050|3014275924|365|GB2PUAAT|2/21/2022|8500|||86933|Accepted|2/17/2022
Y05054430|3014277880|365|B7J62AA2|2/23/2022|349.01|||30221|Accepted|2/24/2022
Y05479421|3014288948|Facile|H07BY7RR|3/21/2022|350|||4105|Accepted|3/15/2022
Y05713701|3014291342|Facile|H067PJRP|3/25/2022|2545.43|||12611|Accepted|3/25/2022
Y05793261||Facile|H07JMRJH|3/30/2022|0|||12706|Accepted|3/30/2022
Y05819191|3014294298|Facile|DH0XGAAG|3/31/2022|648.9|||12910|Accepted|3/31/2022
Y05820721||Facile|H07JMRJH|3/31/2022|0|||12706|Accepted|3/31/2022
Y05860931|3014295190|Facile|H06G9WPP|4/4/2022|3057.57|||11130|Accepted|4/4/2022
Y05872090|3014295458|365|B8Y5TAAT|4/5/2022|2243|||8943|Accepted|4/4/2022
Y05923450|3014296922|365|A4U3PAAP|4/7/2022|952.45|||12272|Accepted|4/6/2022
Y06152381|3014413740|Facile|DKX3SAB9|12/20/2022|2639|||2917|Accepted|4/19/2022
Y06358520|3014327680|365|DDLAHAAG|6/10/2022|9228.2|||11030|Accepted|4/28/2022
Y06463371|3014309611|Facile|BR21MAAM|5/3/2022|1648|||32218|Accepted|5/3/2022
Y06552831|3014312680|Facile|AXVV3AA3|5/10/2022|2212.79|||2042|Accepted|5/6/2022
Y07547311|3014336751|Facile|H06Y98PP|6/27/2022|998.99|||32218|Accepted|6/27/2022
Y06803721|3014317715|Facile|H0697LKJ|5/18/2022|3798|||11655|Accepted|5/18/2022
Y07183311|3014326514|Facile|H07K3977|6/8/2022|742.46|||60837|Accepted|6/7/2022
Y02120502|3014382660|Facile|H06WMWKK|10/18/2022|895|||60889|Accepted|6/9/2022
Y07662181|3014338995|Facile|BXBZXAAX|7/5/2022|5322|||6284|Accepted|7/1/2022
Y07704701|3014339660|Facile|H02LWYHH|7/6/2022|11587.9|||11561|Accepted|7/5/2022
Y07796530|3014350348|365|F3SKUAAT|7/25/2022|948|||12166|Accepted|7/8/2022
Y07980291|3014344542|Facile|E9RM2AA1|7/15/2022|922.01|||30110|Accepted|7/15/2022
Y08008571|3014345303|Facile|BKZ5XAAX|7/16/2022|829|||31619|Accepted|7/16/2022
Y01556262|3014366092|Facile|FL8TXAAX|9/15/2021|299|705|1/24/2023|32218|Annullata|7/17/2022
Y08036340|3014348638|365|B1JAKAAJ|7/22/2022|5466.25|||2076|Accepted|7/18/2022
Y08058821|3014346151|Facile|H02A2NBA|7/19/2022|599|||56093|Accepted|7/19/2022
Y08059751|3014346196|Facile|FA532AA2|7/19/2022|17289.06|||12150|Accepted|7/19/2022
Y08060600|3014347223|365|AE0W2AA2|7/20/2022|4862.45|||2577|Accepted|7/19/2022
Y03109622|3014398990|Facile|EZ655AA5|11/17/2022|1304.95|||9736|Accepted|7/20/2022
Y08204591|3014350123|Facile|DHW55AA5|7/25/2022|779|||30110|Accepted|7/25/2022
Y08233281|3014350832|Facile|DJXDEAAD|7/26/2022|13236.11|||4607|Accepted|7/26/2022
Y08236271|3014351781|Facile|BBMD2AA1|7/26/2022|998.99|||32218|Accepted|7/26/2022
Y08298491|3014357859|Facile|H07LJK87|8/26/2022|1580.25|||4635|Accepted|7/28/2022
Y08298591|3014352780|Facile|H01MP2VV|7/28/2022|380.01|||31619|Accepted|7/28/2022
Y08352271|3014354099|Facile|G4SA2AA1|8/1/2022|1662.95|||12466|Accepted|8/1/2022
Y08377031|3014354707|Facile|H05JWGYX|8/2/2022|885|||11141|Accepted|8/2/2022
Y03665302||Facile|H07HF1VV|12/15/2021|1298|||5541|Scatto Bloccato|8/16/2022
Y08617760|3014358722|365|G2841AA1|8/30/2022|0|||505|Accepted|8/30/2022
Y08657300||365|E6HE4AA3|11/30/2022|55000|||9644|Presentata|9/1/2022
Y08742150|3014371915|365|ANLZ8AA8|9/27/2022|850|||2822|Accepted|9/6/2022
Y08785861|3014365148|Facile|H01W47WW|9/12/2022|2899.04|||32817|Accepted|9/8/2022
Y03954642||Facile|H044KZ00|1/12/2022|529|ANN||4491|Annullata|9/11/2022
Y03041592||Facile|H049AXVV|11/12/2021|299|||991|Scatto Bloccato|9/13/2022
Y03642442||Facile|GFF78AA8|1/12/2022|749|ANN||3068|Annullata|9/13/2022
Y04030592||Facile|H02W3NGF|1/13/2022|1098|ANN||6444|Annullata|9/14/2022
Y03952172||Facile|H016XYGG|1/14/2022|7447|ANN||7877|Annullata|9/15/2022
Y04057692||Facile|H05U45YY|1/14/2022|658.29|ANN||11793|Annullata|9/15/2022
Y04092852||Facile|BJL28AA8|1/17/2022|1849|ANN||8135|Annullata|9/19/2022
Y04155162||Facile|DHGWRAAR|1/19/2022|3027|ANN||1424|Annullata|9/20/2022
Y04159582||Facile|BWENYAAX|1/19/2022|4750.9|||6790|Scatto Bloccato|9/20/2022
Y04094122||Facile|DFDWGAAG|1/20/2022|6648|ANN||8005|Annullata|9/21/2022
Y04287732||Facile|H04HAV44|1/24/2022|898|ANN||2311|Annullata|9/25/2022
Y03975142||Facile|A6S7AAA6|1/24/2022|1512.85|||9393|Scatto Bloccato|9/25/2022
Y04278792||Facile|B8N4WAAW|1/24/2022|1420.46|ANN||2011|Annullata|9/26/2022
Y04098372||Facile|A2VLEAAD|1/24/2022|2565|ANN||12166|Annullata|9/26/2022
Y04301662||Facile|DHE8TAAT|1/25/2022|1371.5|ANN||4105|Annullata|9/26/2022
Y04039812||Facile|H02FA8MM|1/25/2022|1613|||1012|Scatto Bloccato|9/27/2022
Y04319332||Facile|H048LBZY|1/26/2022|1248|ANN||1046|Annullata|9/27/2022
Y04319892||Facile|GLENLAAK|1/26/2022|1248|ANN||1046|Annullata|9/28/2022
Y04132932||Facile|H02PX855|1/26/2022|1798|ANN||12554|Annullata|9/28/2022
Y03916432||Facile|H0030KPN|1/27/2022|1090.15|||3063|In attesa scatto|9/28/2022
Y03617082||Facile|B93MRAAP|1/27/2022|4242|||11973|In attesa scatto|9/28/2022
Y04384032||Facile|F274FAAF|1/27/2022|1690|||6338|In attesa scatto|9/28/2022
Y04353672||Facile|F8P9VAAV|1/27/2022|3490.55|||11157|In attesa scatto|9/28/2022
Y04387572||Facile|BVH3RAAR|1/27/2022|2662|||6815|In attesa scatto|9/28/2022
Y04229042||Facile|B3L79AA9|1/27/2022|2681.17|||12125|In attesa scatto|9/28/2022
Y04198442||Facile|H00205XX|1/27/2022|1821.95|||4105|In attesa scatto|9/28/2022
Y04386712||Facile|ABAY1AA1|1/27/2022|2148|||3296|In attesa scatto|9/28/2022
Y04301222||Facile|DB1DSAAR|1/27/2022|8508|||4105|In attesa scatto|9/28/2022
Y04299752||Facile|B7U7HAAH|1/27/2022|4147|||12210|In attesa scatto|9/28/2022
Y04395962||Facile|H05XKFVU|1/27/2022|1407.9|||4626|In attesa scatto|9/28/2022
Y04392822||Facile|H02U6A10|1/27/2022|499|||11621|In attesa scatto|9/28/2022
Y04190752||Facile|DTDMSAAR|1/28/2022|1558.88|||8871|In attesa scatto|9/28/2022
Y04190982||Facile|F5NT3AA2|1/28/2022|1741.8|||8871|In attesa scatto|9/28/2022
Y04108122||Facile|H02US711|1/28/2022|1098|||2292|In attesa scatto|9/28/2022
Y04163552||Facile|DKHD1AA0|1/27/2022|1698|||8422|In attesa scatto|9/28/2022
Y04393342||Facile|F8A3RAAR|1/27/2022|359.05|||12543|In attesa scatto|9/28/2022
Y04158362||Facile|B42T7ABA|1/27/2022|1128|||12813|In attesa scatto|9/28/2022
Y04070432||Facile|H0505YZZ|1/27/2022|697.42|||3688|In attesa scatto|9/28/2022
Y04286832||Facile|H007ED87|1/31/2022|6136.75|||7212|Scatto Bloccato|9/28/2022
Y04361472||Facile|H06R2M98|1/31/2022|848|||9364|Scatto Bloccato|9/28/2022
Y04201322||Facile|GY19ZAAZ|1/31/2022|1902.2|||8261|Scatto Bloccato|9/28/2022
Y04396332||Facile|H07H5MUT|1/31/2022|848|||12052|In attesa scatto|9/28/2022
Y04392842||Facile|H02U6A10|1/31/2022|848|||11621|In attesa scatto|9/28/2022
Y04356372||Facile|FPL4LAAL|1/31/2022|874.95|||10669|In attesa scatto|9/28/2022
Y04360082||Facile|F71NGAAF|1/28/2022|1824.95|||3063|In attesa scatto|9/28/2022
Y11373540||365|BWENYAAX|1/16/2023|4350.9|||6790|Presentata|1/11/2023
Y11375151|3014421962|Facile|BW500AA0|1/17/2023|4412.45|||2620|Accepted|1/11/2023
Y11375350||365|B9SWHAAH|1/24/2023|19195.01|||10369|Presentata|1/11/2023
Y11392071||Facile|B210KAAK|1/24/2023|1548.06|||12338|Bozza|1/12/2023
Y11399591||Facile|H016XYGG|1/24/2023|1693.6|||7877|Firmata - in attesa approvazione|1/12/2023
Y11399721||Facile|AUR34AA4|1/24/2023|1042.3|||1508|In Firma Cartacea|1/12/2023
Y11399911||Facile|H016XYGG|1/24/2023|7000.18|||7877|Accepted|1/12/2023
Y11399941|3014420072|Facile|H07H52BB|1/12/2023|691|||32218|Accepted|1/12/2023
Y11401961|3014419989|Facile|DLZ25AA5|1/12/2023|399|||36001|Accepted|1/12/2023
Y11406281|3014420817|Facile|AF8MLAAK|1/13/2023|4665|||3068|Accepted|1/12/2023
Y11406611||Facile|B6LYMAAM|1/24/2023|1216.3|||1439|In Firma Cartacea|1/12/2023
Y11430591||Facile|BUBH3AA2|1/13/2023|499|||32218|Bozza|1/13/2023
Y11432801||Facile|H044KZ00|1/13/2023|529|ANN|1/24/2023|4491|Annullata|1/13/2023
Y11433490|3014425234|365|DPYMLAAK|1/23/2023|1646.99|||4491|Accepted|1/13/2023
Y11435221||Facile|DLZF6AA5|1/23/2023|599|||12989|Presentata|1/13/2023
Y11436721|3014420873|Facile|H02N6DED|1/13/2023|298.99|||37003|Accepted|1/13/2023
Y11439961||Facile|FXAF7AA6|1/24/2023|2215.85|||6815|Accepted|1/13/2023
Y11457031||Facile|H05U45YY|1/24/2023|660.25|||11793|Accepted|1/14/2023
Y11463001||Facile|H015F2GG|1/24/2023|1262.3|||1439|Presentata|1/15/2023
Y11462961|3014425571|Facile|H02HLH21|1/24/2023|1093.45|||1439|Accepted|1/15/2023
Y11469701||Facile|BJL28AA8|1/24/2023|1431.54|||8135|Accepted|1/16/2023
Y11470111|3014423425|Facile|H071AAED|1/18/2023|539.1|||12107|Accepted|1/16/2023
Y11471040|3014421367|365|B5A8SAAS|1/16/2023|2685.98|||7252|Accepted|1/16/2023
Y11471470|3014425572|365|B2DY8ADB|1/24/2023|7533.25|||87778|Accepted|1/16/2023
Y11471571|3014423182|Facile|H07HNZ11|1/18/2023|943.2|||11759|Accepted|1/16/2023
Y11472291||Facile|H06U9ZEE|1/24/2023|1498|||12866|Presentata|1/16/2023
Y11474320||365|BT002AA2|1/24/2023|3077|||2620|Firmata - in attesa approvazione|1/16/2023
Y11474391||Facile|FEGX9AA9|1/23/2023|598|||32218|Accepted|1/16/2023
Y11478061||Facile|H01BTNKJ|1/24/2023|2256.66|||12494|Bozza|1/16/2023
Y11478731||Facile|GNDB1AA0|1/24/2023|1393.2|||12984|Presentata|1/16/2023
Y11479360||365|B8ESAAAR|1/17/2023|7946|||1300|In Firma Cartacea|1/16/2023
Y11479591|3014425573|Facile|H06YWFBA|1/24/2023|1288.1|||10708|Accepted|1/16/2023
Y11479611|3014425574|Facile|BY2UVAAV|1/24/2023|966.95|||3063|Accepted|1/16/2023
Y11480781||Facile|H06J38NN|1/24/2023|2007|||4048|Presentata|1/16/2023
Y11481030|3014425237|365|H01J1533|1/23/2023|800|||2939|Accepted|1/16/2023
Y11481130|3014422208|365|FE8P9AA8|1/17/2023|6823|||4765|Accepted|1/16/2023
Y11481281||Facile|BV5Z0AA0|1/16/2023|1797|ANN|1/24/2023|12526|Annullata|1/16/2023
Y11481681||Facile|DK18DAAD|1/24/2023|499|||32218|Bozza|1/16/2023
Y11484291||Facile|G2WXDAAD|1/24/2023|3298|||11561|Presentata|1/16/2023
Y11485151||Facile|G2WXDAAD|1/24/2023|599|||11561|Presentata|1/16/2023
Y11486161|3014422145|Facile|DA47FAAF|1/17/2023|1648|||12241|Accepted|1/16/2023
Y11486740||365|F7PP9AA8|1/17/2023|6225|ANN|1/24/2023|3613|Annullata|1/16/2023
Y11486900||365|F7PP9AA8|1/24/2023|7308.88|||3613|Accepted|1/16/2023
Y11507330||365|DATMHAAG|1/24/2023|1151.9|||10400|Accepted|1/17/2023
Y11507861||Facile|DA81XAAX|1/17/2023|599|||11921|Bozza|1/17/2023
Y11508500|3014422174|365|E3Y21ABA|1/17/2023|1776.6|||12003|Accepted|1/17/2023
Y11509031||Facile|H02MR9A8|1/23/2023|1325|ANN||6901|Annullata|1/17/2023
Y11509751|3014425575|Facile|ANVT5AA5|1/24/2023|2002|||5238|Accepted|1/17/2023
Y11510010|3014423261|365|EHFEAAAD|1/18/2023|4000.04|||4048|Accepted|1/17/2023
Y11510511|3014422706|Facile|H071N0JJ|1/17/2023|1718.4|||7877|Accepted|1/17/2023
Y11512170||365|ALZBNAAM|1/24/2023|2054.4|||2100|Firmata - in attesa approvazione|1/17/2023
Y11511791|3014425576|Facile|H03SUENM|1/24/2023|1079.1|||12793|Accepted|1/17/2023
Y11513581|3014425019|Facile|F6WFKAAJ|1/23/2023|774.95|||11130|Accepted|1/17/2023
Y11513641|3014422709|Facile|H01D0DWV|1/17/2023|943.2|||12909|Accepted|1/17/2023
Y11514001|3014422710|Facile|H06P7LML|1/17/2023|1317.67|||12988|Accepted|1/17/2023
Y11514831|3014422840|Facile|H07K2B10|1/18/2023|1843.21|||13000|Accepted|1/17/2023
Y11515951||Facile|H06RZ1SS|1/23/2023|2421.5|ANN|1/24/2023|12123|Annullata|1/17/2023
Y11515971||Facile|ALB98AA8|1/24/2023|968.06|||8725|Bozza|1/17/2023
Y11516111|3014422412|Facile|H071W7VV|1/17/2023|1148|||12889|Accepted|1/17/2023
Y11516721||Facile|H07JWWZZ|1/16/2023|298.99|||32213|Accepted|1/17/2023
Y11518701||Facile|H02RVHFE|1/20/2023|948|||12526|Bozza|1/17/2023
Y11518801|3014422712|Facile|H071XBLK|1/17/2023|539.1|||12113|Accepted|1/17/2023
Y11518831||Facile|DHGWRAAR|1/24/2023|3378.4|||1424|Accepted|1/17/2023
Y11519851|3014425204|Facile|BYU1EAAE|1/17/2023|399|||32213|Accepted|1/17/2023
Y11520230||365|E22KXAAW|1/24/2023|3082.99|||8840|Presentata|1/17/2023
Y11520651|3014422810|Facile|H02LFVKK|1/17/2023|599|||12889|Accepted|1/17/2023
Y11520731|3014423013|Facile|AHLMBAAA|1/18/2023|2160.3|||2011|Accepted|1/17/2023
Y11538570||365|D5VZVAAV|1/24/2023|1006.7|||9149|Accepted|1/18/2023
Y11539691||Facile|B44T7AA7|1/18/2023|1317.9|||4219|Bozza|1/18/2023
Y11540061|3014422877|Facile|A1ZN8AA7|1/18/2023|2997|||2543|Accepted|1/18/2023
Y11541231||Facile|DBZBPAAN|1/24/2023|1277|||6163|Presentata|1/18/2023
Y11541291||Facile|B5NW3AA3|1/24/2023|2629.06|||12545|Presentata|1/18/2023
Y11542161||Facile|H02KWJBA|1/24/2023|1573.2|||11429|Presentata|1/18/2023
Y11542191|3014423018|Facile|H07KTF54|1/18/2023|2337.1|||2833|Accepted|1/18/2023
Y11542710|3014423001|365|E6NPVAAU|1/18/2023|2599|||2620|Accepted|1/18/2023
Y11547520||365|H006F511|1/24/2023|1499|||8416|Presentata|1/18/2023
Y11549890|3014424147|365|H05H1A0Z|1/18/2023|898.99|||30221|Accepted|1/18/2023
Y11550601|3014423431|Facile|FESK8AA7|1/18/2023|988.81|||12992|Accepted|1/18/2023
Y11553471|3014425577|Facile|H01K9W33|1/23/2023|499|||32218|Accepted|1/18/2023
Y11554371||Facile|H05RFY11|1/24/2023|7516.81|||12007|Bozza|1/18/2023
Y11554451||Facile|H012ELSR|1/24/2023|1348|||12492|Bozza|1/18/2023
Y11557801||Facile|FVXPJAAH|1/18/2023|298.99|||32213|Accepted|1/18/2023
Y11558060|3014423640|365|H0569699|1/19/2023|316.95|||9122|Accepted|1/18/2023
Y11560071||Facile|H04F0VXX|1/24/2023|692.59|||3688|Accepted|1/18/2023
Y11560131|3014425088|Facile|H04DNJ43|1/23/2023|1438.2|||6444|Accepted|1/18/2023
Y11578521|3014424349|Facile|GTFHJAAH|1/19/2023|1098|||31619|Accepted|1/19/2023
Y11579191||Facile|FNMYGAAG|1/19/2023|199||1/24/2023|500|Annullata|1/19/2023
Y11580670|3014425313|365|GX6XRAAR|1/23/2023|3228|||8592|Accepted|1/19/2023
Y11581330||365|A73MVAAU|1/24/2023|1990.01|||8592|Presentata|1/19/2023
Y11582811|3014425578|Facile|BUF9WAAW|1/24/2023|802.45|||10565|Accepted|1/19/2023
Y05574742||Facile|EZJLMAAL|3/21/2022|499|||992|Annullata|1/20/2023
Y11597160|3014425579|365|EVPU2AA2|1/24/2023|5449.85|||9370|Accepted|1/20/2023
Y11597651|3014425580|Facile|AS5U9AA9|1/20/2023|1499|||32218|Accepted|1/20/2023
Y11598041||Facile|DD5GPAAN|1/20/2023|399|||30110|Accepted|1/20/2023
Y11598241|3014424362|Facile|H057ZM43|1/20/2023|599|||32218|Accepted|1/20/2023
Y11598361|3014424106|Facile|H0142NJH|1/19/2023|499|||31816|Accepted|1/20/2023
Y11598830||365|DB42GAAG|1/24/2023|228|||2284|Presentata|1/20/2023
Y11599911|3014424206|Facile|BP23UAAU|1/20/2023|399|||31817|Accepted|1/20/2023
Y11600011|3014424207|Facile|H02M9W99|1/20/2023|399|||31816|Accepted|1/20/2023
Y11600031||Facile|AU7N4AA3|1/24/2023|1478.97|||32218|Accepted|1/20/2023
Y11600551||Facile|EGJPDAAB|1/20/2023|728|||30110|Accepted|1/20/2023
Y11600601||Facile|DUKFEAAD|1/20/2023|1849.08|||31814|Bozza|1/20/2023
Y11600780|3014424274|365|A1801AA1|1/20/2023|119.13|||501|Accepted|1/20/2023
Y11601160||365|H071XSRP|1/24/2023|990.73|||7913|Bozza|1/20/2023
Y11603741||Facile|ADAT6AA5|1/24/2023|1358.4|||12989|Presentata|1/20/2023
Y11616131|3014425581|Facile|GGKJ7AA6|1/20/2023|657|||30190|Accepted|1/21/2023
Y11617271|3014425210|Facile|H05JWGYX|1/23/2023|4586.4|||11141|Accepted|1/21/2023
Y11617330|3014425246|365|A1H62AA2|1/23/2023|1663.5|||5771|Accepted|1/21/2023
Y11624870|3014425582|365|G1M2EAAE|1/24/2023|1167|||11304|Accepted|1/22/2023
Y11624890|3014425583|365|B0TV5AA5|1/24/2023|4831|||10077|Accepted|1/22/2023
Y11625300||365|B4RFBAAA|1/24/2023|3389.96|||12011|Accepted|1/22/2023
Y11625451||Facile|BNG6DAAD|1/24/2023|2148|||12102|Bozza|1/22/2023
Y11625491||Facile|H006Y7TT|1/24/2023|2517|||12345|Accepted|1/22/2023
Y11625861|3014425584|Facile|BZ104AA4|1/24/2023|1285.85|||12912|Accepted|1/22/2023
Y11626791|3014425055|Facile|H06HEFXW|1/23/2023|2503|||2076|Accepted|1/22/2023
Y11633870|3014424928|365|ATHEDAAB|1/23/2023|1281.9|||1558|Accepted|1/23/2023
Y11633930||365|B9BXKAAK|1/23/2023|1879.2|||12660|Bozza|1/23/2023
Y11634331|3014425361|Facile|AHLXWAAW|1/23/2023|4692.33|||9373|Accepted|1/23/2023
Y11634440|3014424949|365|A5N6NAAN|1/23/2023|4450.9|||12543|Accepted|1/23/2023
Y11634471||Facile|H02SD6MM|1/24/2023|3018|||12141|In Firma Cartacea|1/23/2023
Y11634521||Facile|B9BXKAAK|1/23/2023|3158.4|||12660|Bozza|1/23/2023
Y11635931|3014425362|Facile|H02AE211|1/23/2023|2364.75|||4626|Accepted|1/23/2023
Y11636121||Facile|A2A0GAAG|1/23/2023|1294|||30110|Accepted|1/23/2023
Y11636141||Facile|GXBA2AA1|1/23/2023|999|||32218|Verbal Order (VO) Registrato|1/23/2023
Y11636181||Facile|A2VLEAAD|1/24/2023|2879.4|||12166|Accepted|1/23/2023
Y11636271|3014424980|Facile|H0198R87|1/19/2023|399|||31816|Accepted|1/23/2023
Y11636310||365|BPTM9AA8|1/23/2023|598.99|||30221|Bozza|1/23/2023
Y11636701||Facile|BPUS6AA5|1/23/2023|1598.01|||32218|Accepted|1/23/2023
Y11636871||Facile|H05RFY11|1/23/2023|2847|||12007|Bozza|1/23/2023
Y11636911||Facile|B46SSAAR|1/23/2023|299|||30190|Accepted|1/23/2023
Y11637041|3014425063|Facile|H055HBFE|1/23/2023|399|||31816|Accepted|1/23/2023
Y11637061||Facile|H048LBZY|1/24/2023|1084.4|||1046|Accepted|1/23/2023
Y11637131||Facile|H04A8666|1/23/2023|499|||31619|Accepted|1/23/2023
Y11637401|3014425065|Facile|E08X5AA5|1/23/2023|599|||5314|Accepted|1/23/2023
Y11637621||Facile|GLENLAAK|1/24/2023|1084.4|||1046|Accepted|1/23/2023
Y11637671|3014425274|Facile|H07FNKTS|1/23/2023|520.01|||31619|Accepted|1/23/2023
Y11637711||Facile|H06BTDFE|1/24/2023|806.99|||6901|In Firma|1/23/2023
Y11637871||Facile|A1WPEAAD|1/23/2023|1999|||32218|Verbal Order (VO) Registrato|1/23/2023
Y11638060||365|FVVJZAAY|1/23/2023|2123|||11085|Bozza|1/23/2023
Y11638391|3014425072|Facile|H06EFMBA|1/23/2023|1078.2|||12909|Accepted|1/23/2023
Y11638561|3014425075|Facile|H03XDTED|1/23/2023|399|||31816|Accepted|1/23/2023
Y11638590||365|DASYJAAJ|1/24/2023|1009.38|||4405|Accepted|1/23/2023
Y11639021||Facile|BFKDPAAN|1/24/2023|1297|||9359|Accepted|1/23/2023
Y11639040||365|D9M43AA3|1/24/2023|5547|||6163|Accepted|1/23/2023
Y11639060||365|H02W97RR|1/24/2023|1199|||10424|Bozza|1/23/2023
Y11639110|3014425136|365|H01WHRRP|1/23/2023|1089|||10016|Accepted|1/23/2023
Y11639520||365|D6Y97AA7|1/24/2023|6362.01|||1732|In Firma Cartacea|1/23/2023
Y11639651||Facile|H02PX855|1/24/2023|1677.6|||12554|Accepted|1/23/2023
Y11639691||Facile|H02KGDKJ|1/23/2023|1608.34|||4405|Bozza|1/23/2023
Y11639720||365|F4SJSAAR|1/23/2023|2496.56|||4438|Bozza|1/23/2023
Y11639731||Facile|H02MX4UU|1/23/2023|499|||32218|Bozza|1/23/2023
Y11639821||Facile|B86RTAAS|1/23/2023|299.01|||32814|Bozza|1/23/2023
Y11639831|3014425260|Facile|ALZ74AA4|1/23/2023|499|||32218|Accepted|1/23/2023
Y11639870||365|H07A4MBA|1/23/2023|3650.02|||7104|Bozza|1/23/2023
Y11639891|3014425138|Facile|H02ZY0UU|1/23/2023|399|||31816|Accepted|1/23/2023
Y11639940||365|B1XL3AA2|1/24/2023|965.01|||4491|In Firma Cartacea|1/23/2023
Y11639971||Facile|DBD9PAAP|1/23/2023|1198|||12273|Bozza|1/23/2023
Y11640001||Facile|H0575F65|1/23/2023|1932.31|||12994|Bozza|1/23/2023
