contratto_cod|codice_ordine_sap|tipo_contratto|codice_opec|data_firma|net_amount|causale_annullamento|data_annullamento|codice_agente|status_quote|creazione_dta
Y04037342||Facile|H0053F21|1/17/2022|2127|||6444|Scatto Bloccato|9/19/2022
Y04093082||Facile|B6E3GAAG|1/17/2022|2814.6|||11692|Scatto Bloccato|9/19/2022
Y04101842||Facile|FYME2AA1|1/17/2022|1431.35|||1439|Scatto Bloccato|9/19/2022
Y04094742||Facile|H017XP65|1/17/2022|499|||8025|Scatto Bloccato|9/19/2022
Y03980922||Facile|AKR2DAAD|1/17/2022|2913|||10058|Scatto Bloccato|9/19/2022
Y03954792||Facile|B1W3MAAM|1/17/2022|1098|||3666|In attesa scatto|9/19/2022
Y04158972||Facile|H07H5GVU|1/19/2022|1647|||12268|Scatto Bloccato|9/21/2022
Y04161352||Facile|BZPM9AA8|1/19/2022|2052.45|||5238|Scatto Bloccato|9/21/2022
Y04069392||Facile|H011TBKJ|1/19/2022|1441.9|||2543|Scatto Bloccato|9/21/2022
Y03960002||Facile|B6LYMAAM|1/19/2022|1525.9|||1439|Scatto Bloccato|9/21/2022
Y04159362||Facile|H07H5GDB|1/19/2022|848|||56160|Scatto Bloccato|9/21/2022
Y04125712||Facile|B4VMGAAF|1/19/2022|2693.95|||5300|Scatto Bloccato|9/21/2022
Y04137982||Facile|DGPRGAAF|1/19/2022|844.95|||9122|Scatto Bloccato|9/21/2022
Y04123822||Facile|DJ072AA2|1/20/2022|4300.9|||4105|In attesa scatto|9/21/2022
Y04196412||Facile|E7K9TAAT|1/21/2022|1151.9|||3688|Scatto Bloccato|9/22/2022
Y04193042||Facile|BYJAPAB9|1/20/2022|2497.85|||8840|Scatto Bloccato|9/22/2022
Y04186162||Facile|BUF9WAAW|1/20/2022|802.45|||10565|Scatto Bloccato|9/22/2022
Y04192462||Facile|H02YRUDD|1/20/2022|2497|||3627|Scatto Bloccato|9/22/2022
Y04090462||Facile|BYPRDAAB|1/21/2022|1098|||7235|Scatto Bloccato|9/22/2022
Y04190482||Facile|F7HESAAR|1/20/2022|1198.07|||1424|Scatto Bloccato|9/22/2022
Y03914552||Facile|H02VYVVV|1/20/2022|874.95|||3063|Scatto Bloccato|9/22/2022
Y04122772||Facile|H01BTNKJ|1/21/2022|1098|||12494|Scatto Bloccato|9/22/2022
Y04121902||Facile|E0GU3AA3|1/25/2022|1537|||11955|In attesa scatto|9/22/2022
Y03957622||Facile|A5X7HAAH|1/21/2022|4414|||1121|Scatto Bloccato|9/23/2022
Y04225492||Facile|B5V2AAA2|1/21/2022|2774.45|||2206|In attesa scatto|9/23/2022
Y04225602||Facile|H028SVMM|1/21/2022|3948|||1076|Scatto Bloccato|9/23/2022
Y04069692||Facile|GLZ20AA0|1/21/2022|1174|||12273|Scatto Bloccato|9/23/2022
Y04132762||Facile|FPG5ZAAZ|1/21/2022|2063.5|||9972|Scatto Bloccato|9/23/2022
Y04169062||Facile|H0580EDB|1/21/2022|1098|||5198|Scatto Bloccato|9/23/2022
Y04206242||Facile|AXU0WAAW|1/21/2022|1050|||8592|Scatto Bloccato|9/23/2022
Y04233502||Facile|H06ASA87|1/21/2022|2071.5|||2505|In attesa scatto|9/23/2022
Y04229722||Facile|H048L377|1/21/2022|5165|||12102|Scatto Bloccato|9/23/2022
Y04227692||Facile|GNE6KAAK|1/21/2022|1756|||10615|Scatto Bloccato|9/23/2022
Y04225622||Facile|BX9BMAAL|1/21/2022|722.9|||6097|In attesa scatto|9/23/2022
Y04109972||Facile|AAAPBAAA|1/21/2022|1149|||12122|Scatto Bloccato|9/23/2022
Y04225332||Facile|H01BAD21|1/21/2022|1206.9|||2076|Scatto Bloccato|9/23/2022
Y04225722||Facile|AA77GAAG|1/21/2022|1129.85|||1607|Scatto Bloccato|9/23/2022
Y04202082||Facile|EZS5LAAL|1/21/2022|2212|||9274|Scatto Bloccato|9/23/2022
Y04228022||Facile|DPYMLAAK|1/21/2022|1997|||4491|Scatto Bloccato|9/23/2022
Y04231872||Facile|H05R68PP|1/21/2022|1498|||12520|In attesa scatto|9/23/2022
Y04093182||Facile|D1AM1AA0|1/21/2022|3026.9|||12939|Scatto Bloccato|9/23/2022
Y04166022||Facile|DHFZPAAP|1/21/2022|5600.9|||7235|Scatto Bloccato|9/23/2022
Y04055762||Facile|ER7A5AA4|1/21/2022|1098|||3469|Scatto Bloccato|9/23/2022
Y04055382||Facile|H06UX399|1/21/2022|1152.45|||11612|Scatto Bloccato|9/23/2022
Y04237682||Facile|H059R0MM|1/21/2022|1411.35|||6444|In attesa scatto|9/23/2022
Y04202862||Facile|H07APP54|1/21/2022|1098|||12553|Scatto Bloccato|9/23/2022
Y04226452||Facile|BKGZJAAJ|1/21/2022|1956.9|||8874|In attesa scatto|9/23/2022
Y03975132||Facile|BUWW8AA8|1/21/2022|1747|||11739|Scatto Bloccato|9/23/2022
Y04137702||Facile|H03P6SZY|1/21/2022|848|||2100|Scatto Bloccato|9/23/2022
Y04160372||Facile|H06NX3BB|1/21/2022|2994|||10884|Scatto Bloccato|9/23/2022
Y04233872||Facile|FL697AA7|1/21/2022|1432.45|||6444|Scatto Bloccato|9/23/2022
Y04230572||Facile|BR4A3AA2|1/21/2022|1396.9|||2175|Scatto Bloccato|9/23/2022
Y04202682||Facile|F4T8XAAX|1/21/2022|1839.85|||5973|In attesa scatto|9/23/2022
Y04227922||Facile|H008YHAH|1/21/2022|1313|||8535|Scatto Bloccato|9/23/2022
Y04196992||Facile|H0059777|1/21/2022|1151.9|||3435|Scatto Bloccato|9/23/2022
Y04133302||Facile|H02N2U00|1/21/2022|499|||8943|Scatto Bloccato|9/23/2022
Y04236482||Facile|H05NLHJH|1/21/2022|848|||12142|Scatto Bloccato|9/23/2022
Y04011502||Facile|FYR23AA3|1/21/2022|1098|||4830|Scatto Bloccato|9/23/2022
Y04228562||Facile|H01Y8E87|1/21/2022|2561.4|||11726|Scatto Bloccato|9/23/2022
Y04237112||Facile|H07FN7VV|1/21/2022|299|||6040|Scatto Bloccato|9/23/2022
Y03892882||Facile|D116MAAM|1/21/2022|525.95|||11612|Scatto Bloccato|9/23/2022
Y04203592||Facile|FMJWSAAS|1/21/2022|4346|||11692|Scatto Bloccato|9/23/2022
Y04204612||Facile|B1KDYAAX|1/21/2022|4632|||5771|Scatto Bloccato|9/23/2022
Y04227102||Facile|H008SYGG|1/21/2022|5940|||8874|Scatto Bloccato|9/23/2022
Y04234442||Facile|A3G21AA1|1/21/2022|1747|||10565|Scatto Bloccato|9/23/2022
Y04230552||Facile|H015F2GG|1/21/2022|1321.9|||1439|In attesa scatto|9/23/2022
Y04008342||Facile|H06T82UU|1/21/2022|7791|||60871|Scatto Bloccato|9/23/2022
Y04228602||Facile|H06YNYPP|1/21/2022|3113|||11847|Scatto Bloccato|9/23/2022
Y04167052||Facile|H03NUTDD|1/24/2022|1196|||6790|Scatto Bloccato|9/23/2022
Y03867722||Facile|FVG55AA5|1/22/2022|2056.35|||6097|Scatto Bloccato|9/23/2022
Y04125312||Facile|FWEVFAB9|1/28/2022|1151.9|||4626|Scatto Bloccato|9/23/2022
Y04167752||Facile|H06M63BB|1/24/2022|2150.9|||6790|Scatto Bloccato|9/23/2022
Y04167532||Facile|H05ADJUT|1/24/2022|1098|||6790|Scatto Bloccato|9/23/2022
Y04167322||Facile|H05ADJUT|1/24/2022|1124.95|||6790|Scatto Bloccato|9/23/2022
Y04197782||Facile|H06MY199|1/21/2022|3509|||11992|Scatto Bloccato|9/23/2022
Y04207382||Facile|BUB43AA3|1/26/2022|3571.75|||4635|Scatto Bloccato|9/23/2022
Y04237552||Facile|B4UGZAAY|1/21/2022|2144.7|||9949|Scatto Bloccato|9/23/2022
Y04202842||Facile|DK8KWAAV|1/24/2022|2338|||12610|Scatto Bloccato|9/23/2022
Y04069502||Facile|AEFPJAAH|1/24/2022|1223.45|||9361|In attesa scatto|9/23/2022
Y04191842||Facile|GRY0YAAY|1/24/2022|948|||12025|Scatto Bloccato|9/23/2022
Y04225942||Facile|H01Z1144|1/21/2022|5847|||6097|Scatto Bloccato|9/23/2022
Y04191272||Facile|H057ZMXW|1/25/2022|2395|||4635|Scatto Bloccato|9/23/2022
Y04237842||Facile|EMLZZAAZ|1/25/2022|4527|||9827|Scatto Bloccato|9/23/2022
Y04168492||Facile|EUST2AA1|1/25/2022|6697|||9827|Scatto Bloccato|9/23/2022
Y03927592||Facile|H057U0TT|1/21/2022|4747|||6444|In attesa scatto|9/23/2022
Y04194881|3014257068|Facile|H06BRFHG|1/18/2022|1128.01|||30113|Accepted|1/20/2022
Y04230502||Facile|DBWX6AA6|1/20/2022|399|||30250|Scatto Bloccato|11/21/2022
Y04233912||Facile|E7S6JAAJ|1/20/2022|748|||31619|Scatto Bloccato|11/21/2022
Y04201372||Facile|ALPZEAAE|1/20/2022|349|||30250|Scatto Bloccato|11/21/2022
Y04237402||Facile|H02SB0FF|1/20/2022|349|||31619|Scatto Bloccato|11/21/2022
Y04226902||Facile|F0B89AA9|1/20/2022|963|||32817|Scatto Bloccato|11/21/2022
Y04198532||Facile|H02VXSAS|1/20/2022|1198|||992|Scatto Bloccato|11/21/2022
Y04236362||Facile|DB741AA1|1/20/2022|549|||31619|Scatto Bloccato|11/21/2022
Y04236042||Facile|EVX52AA2|1/20/2022|399|||31619|Scatto Bloccato|11/21/2022
Y04235832||Facile|H01U6X99|1/20/2022|1927|||992|Scatto Bloccato|11/21/2022
Y04229712||Facile|EBXXBAAB|1/20/2022|1347|||992|Scatto Bloccato|11/21/2022
Y04198212||Facile|ELP6ZAAZ|1/20/2022|349|||32218|Scatto Bloccato|11/21/2022
Y04202942||Facile|AGBZUAAU|1/20/2022|2096|||992|Scatto Bloccato|11/21/2022
Y04288812||Facile|H062U7PP|1/20/2022|399|||31619|Scatto Bloccato|11/21/2022
Y04287392||Facile|E90APAAN|1/20/2022|179|||31619|Scatto Bloccato|11/21/2022
Y04290112||Facile|H01RX3BB|1/20/2022|349|||31619|Scatto Bloccato|11/21/2022
Y04227132||Facile|BZWHUAAT|1/20/2022|1849|||30110|Scatto Bloccato|11/21/2022
Y04232292||Facile|EGW10AA0|1/20/2022|199|||30110|Scatto Bloccato|11/21/2022
Y04206262||Facile|H06MX244|1/20/2022|498|||31619|Scatto Bloccato|11/21/2022
Y04233482||Facile|FPKUSAAS|1/21/2022|468|||30250|Scatto Bloccato|11/22/2022
Y04234672||Facile|FBJ24AA4|1/21/2022|399|||31619|Scatto Bloccato|11/22/2022
Y04231702||Facile|DL2RYAAX|1/21/2022|599|||30250|Scatto Bloccato|11/22/2022
Y04230782||Facile|ATHNDAAB|1/21/2022|398|||30250|Scatto Bloccato|11/22/2022
Y04230582||Facile|GJJ0HAAH|1/21/2022|349|||32218|Scatto Bloccato|11/22/2022
Y04227142||Facile|H01Z4NSR|1/21/2022|349|||30250|Scatto Bloccato|11/22/2022
Y04227552||Facile|G278EAAE|1/21/2022|278|||992|Scatto Bloccato|11/22/2022
Y03749912||Facile|FR390AA0|1/21/2022|397|||30110|Scatto Bloccato|11/22/2022
Y04226712||Facile|ERWJDAAB|1/21/2022|893|||32218|Scatto Bloccato|11/22/2022
Y04231552||Facile|H0049F0Z|1/21/2022|379|||31619|Scatto Bloccato|11/22/2022
Y04230442||Facile|E3T28AA8|1/21/2022|716|||30250|Scatto Bloccato|11/22/2022
Y04227452||Facile|E44WNAAN|1/21/2022|697|||30110|Scatto Bloccato|11/22/2022
Y04232072||Facile|G2WXHAAH|1/21/2022|948|||30250|Scatto Bloccato|11/22/2022
Y04288312||Facile|G2FRTAAS|1/21/2022|2198|||30110|Scatto Bloccato|11/22/2022
Y04227962||Facile|BEFX5AA5|1/21/2022|3374|||992|Scatto Bloccato|11/22/2022
Y04228052||Facile|H01BRVSS|1/21/2022|1777|||32218|Scatto Bloccato|11/22/2022
Y04292652||Facile|AG07ZAAZ|1/21/2022|349|||30110|Scatto Bloccato|11/22/2022
Y04230002||Facile|H005MZEE|1/21/2022|468|||30110|Scatto Bloccato|11/22/2022
Y03954222||Facile|F8RFEAAD|1/21/2022|598|||32218|Scatto Bloccato|11/22/2022
Y04228172||Facile|D7ZKYAAX|1/21/2022|349|||992|Scatto Bloccato|11/22/2022
Y04230182||Facile|H01KD4XX|1/21/2022|349|||30250|Scatto Bloccato|11/22/2022
Y04325582||Facile|FEH70AA0|1/21/2022|798|||30110|Scatto Bloccato|11/22/2022
Y03751412||Facile|B02LYABA|1/21/2022|228|||30110|Scatto Bloccato|11/22/2022
Y04291562||Facile|H02TJZHH|1/21/2022|399|||30250|Scatto Bloccato|11/22/2022
Y04294412||Facile|H05V8XGG|1/21/2022|379|||30250|Scatto Bloccato|11/22/2022
Y04293372||Facile|H059JXJJ|1/21/2022|349|||992|Scatto Bloccato|11/22/2022
Y04137142||Facile|BK8VKAAK|1/21/2022|5417|||992|Scatto Bloccato|11/22/2022
Y04287362||Facile|BVXLDAAB|1/21/2022|1695|||992|Scatto Bloccato|11/22/2022
Y04289152||Facile|F8Y01AA1|1/21/2022|598|||31619|Scatto Bloccato|11/22/2022
Y04288182||Facile|E4PRZAAY|1/22/2022|329|||992|Scatto Bloccato|11/23/2022
Y04291062||Facile|H01BMBBA|1/22/2022|179|||30110|Scatto Bloccato|11/23/2022
Y04289762||Facile|FABBGAAF|1/22/2022|449|||30110|Scatto Bloccato|11/23/2022
Y04287432||Facile|B1PTXAAW|1/22/2022|349|||31619|Scatto Bloccato|11/23/2022
Y04298972||Facile|H017YUMM|1/22/2022|449|||31815|Scatto Bloccato|11/23/2022
Y04288382||Facile|AZK2VAAV|1/22/2022|349|||30250|Scatto Bloccato|11/23/2022
Y04316232||Facile|H01AP333|1/22/2022|696|||30110|Scatto Bloccato|11/23/2022
Y04288472||Facile|A14YUAAU|1/24/2022|349|||30250|Scatto Bloccato|11/25/2022
Y04287772||Facile|H02Z8AED|1/24/2022|698|||30110|Scatto Bloccato|11/25/2022
Y04299222||Facile|E53Z3AA3|1/24/2022|399|||30110|Scatto Bloccato|11/25/2022
Y04292692||Facile|FJ8YWAAW|1/24/2022|2946|||30110|Scatto Bloccato|11/25/2022
Y04290032||Facile|H01AYB54|1/24/2022|1698|||992|Scatto Bloccato|11/25/2022
Y04291292||Facile|GW7VGAAG|1/24/2022|778|||32218|Scatto Bloccato|11/25/2022
Y04317382||Facile|D25L0AAZ|1/24/2022|648|||30110|Scatto Bloccato|11/25/2022
Y04293892||Facile|A43FWAAV|1/24/2022|824|||30110|Scatto Bloccato|11/25/2022
Y04328792||Facile|FDZBXAAW|1/24/2022|3597|||30110|Scatto Bloccato|11/25/2022
Y04317002||Facile|A2A0GAAG|1/24/2022|993|||30110|Scatto Bloccato|11/25/2022
Y04292602||Facile|GBWJMAAL|1/24/2022|349|||30110|Scatto Bloccato|11/25/2022
Y04292782||Facile|EYTJEAAD|1/24/2022|1927|||31619|Scatto Bloccato|11/25/2022
Y04318142||Facile|A7L37AA7|1/24/2022|349|||992|Scatto Bloccato|11/25/2022
Y04291642||Facile|AFZ9FAAF|1/24/2022|498|||30110|Scatto Bloccato|11/25/2022
Y04293112||Facile|EK0GYAAX|1/24/2022|399|||31619|Scatto Bloccato|11/25/2022
Y04057052||Facile|H02LG2KK|1/24/2022|449|||31619|Scatto Bloccato|11/25/2022
Y03999582||Facile|G140YAAY|1/24/2022|299|||30250|Scatto Bloccato|11/25/2022
Y04317082||Facile|DB5PNAAM|1/24/2022|578|||30250|Scatto Bloccato|11/25/2022
Y04297682||Facile|FJAS0AAZ|1/24/2022|1798|||992|Scatto Bloccato|11/25/2022
Y04297402||Facile|E500SAAS|1/24/2022|498|||31619|Scatto Bloccato|11/25/2022
Y04300042||Facile|H01NABRP|1/24/2022|349|||30110|Scatto Bloccato|11/25/2022
Y04287952||Facile|FS08SAAS|1/24/2022|1747|||992|Scatto Bloccato|11/25/2022
Y04297972||Facile|H02E6K87|1/24/2022|349|||31619|Scatto Bloccato|11/25/2022
Y04294802||Facile|H05U5XBB|1/24/2022|349|||31619|Scatto Bloccato|11/25/2022
Y04297652||Facile|GGHDZAAY|1/24/2022|498|||30250|Scatto Bloccato|11/25/2022
Y04317962||Facile|BZ7KNAAM|1/24/2022|848|||30250|Scatto Bloccato|11/25/2022
Y04299192||Facile|BZ15RAAR|1/24/2022|349|||31619|Scatto Bloccato|11/25/2022
Y04295012||Facile|H04LFAB9|1/24/2022|399|||30250|Scatto Bloccato|11/25/2022
Y04315822||Facile|AF5UNAAN|1/24/2022|379|||992|Scatto Bloccato|11/25/2022
Y04317562||Facile|AGT5KAAK|1/24/2022|728|||30250|Scatto Bloccato|11/25/2022
Y04298422||Facile|BT4JUAAT|1/24/2022|998|||992|Scatto Bloccato|11/25/2022
Y04298932||Facile|H017Z4EE|1/24/2022|349|||31619|Scatto Bloccato|11/25/2022
Y04295492||Facile|H07EKHRP|1/24/2022|349|||30250|Scatto Bloccato|11/25/2022
Y04295622||Facile|H02HPPZY|1/24/2022|399|||30110|Scatto Bloccato|11/25/2022
Y04292832||Facile|H02U2MNM|1/24/2022|698|||30110|Scatto Bloccato|11/25/2022
Y04299022||Facile|AHJENAAM|1/24/2022|349|||30110|Scatto Bloccato|11/25/2022
Y03975672||Facile|H05FDKHG|1/24/2022|449|||32218|Scatto Bloccato|11/25/2022
Y04294322||Facile|DK6NDAAB|1/24/2022|498|||31619|Scatto Bloccato|11/25/2022
Y04292012||Facile|H012FFNM|1/24/2022|498|||992|Scatto Bloccato|11/25/2022
Y04290672||Facile|H01MMBUT|1/24/2022|648|||30110|Scatto Bloccato|11/25/2022
Y04059792||Facile|BAMXTAAT|1/24/2022|228|||992|Scatto Bloccato|11/25/2022
Y04295532||Facile|B0G78AA8|1/24/2022|528|||30250|Scatto Bloccato|11/25/2022
Y04289302||Facile|EVX38AA8|1/24/2022|1247|||30250|Scatto Bloccato|11/25/2022
Y04287542||Facile|FV5MAAAM|1/24/2022|1847|||992|Scatto Bloccato|11/25/2022
Y04294082||Facile|F6Y69AA9|1/24/2022|498|||30110|Scatto Bloccato|11/25/2022
Y04290532||Facile|D0NVFAAF|1/24/2022|1447|||992|Scatto Bloccato|11/25/2022
Y03640582||Facile|A6S2LAAL|1/24/2022|817|||32218|Scatto Bloccato|11/25/2022
Y11554391|3014423269|Facile|H06BRFHG|1/18/2023|1128.99|||30110|Accepted|1/18/2023
Y11600471|3014424220|Facile|H06VGB43|1/20/2023|90|||300|Accepted|1/20/2023
Y11603280|3014424542|365|H06M3SBA|1/20/2023|1977|||10823|Accepted|1/20/2023
Y11603541||Facile|H007SKUT|1/20/2023|748|||8496|Bozza|1/20/2023
Y11603551||Facile|H03WUM32|1/20/2023|2888.3|||8475|Bozza|1/20/2023
Y11603561||Facile|H04DVEWV|1/20/2023|539.1|||8404|Bozza|1/20/2023
Y11603571||Facile|H06VRAVU|1/23/2023|1851.45|||12687|Bozza|1/20/2023
Y11603590||365|H05UUHDB|1/20/2023|1082.49|||3469|Presentata|1/20/2023
Y11612781|3014424570|Facile|H056VFZY|1/20/2023|90|||300|Accepted|1/20/2023
Y04257402||Facile|H065STKJ|1/22/2022|798|||10917|Scatto Bloccato|9/24/2022
Y04257492||Facile|H02RGAZY|1/22/2022|1098|||10917|Scatto Bloccato|9/24/2022
Y04207252||Facile|FZP7XAAX|1/22/2022|1128|||10565|Scatto Bloccato|9/24/2022
Y03958962||Facile|H01J99VV|1/24/2022|631.95|||3063|Scatto Bloccato|9/24/2022
Y04256852||Facile|H026V8NN|1/24/2022|3398|||6282|Scatto Bloccato|9/24/2022
Y04033202||Facile|H07APE87|1/23/2022|1097|||11177|Scatto Bloccato|9/25/2022
Y04070762||Facile|H07B3K65|1/24/2022|699|||2826|In attesa scatto|9/26/2022
Y04014092||Facile|GDA7MAAM|1/24/2022|1903|||9364|Scatto Bloccato|9/26/2022
Y03760522||Facile|D9XPWAAV|1/24/2022|1863|||10869|Scatto Bloccato|9/26/2022
Y04013522||Facile|ABS9NAAN|1/25/2022|6227|||2602|Scatto Bloccato|9/26/2022
Y04069412||Facile|ADJ6GAAG|1/25/2022|939|||2469|Scatto Bloccato|9/26/2022
Y04238172||Facile|H06RZEAE|1/25/2022|499|||12271|Scatto Bloccato|9/26/2022
Y04197502||Facile|E4404AA4|1/25/2022|1212.9|||3063|Scatto Bloccato|9/26/2022
Y04293802||Facile|GEJTLAAK|1/28/2022|1128|||11491|Scatto Bloccato|9/26/2022
Y04277792||Facile|D0UEUAAT|1/24/2022|1590.95|||11304|In attesa scatto|9/26/2022
Y04172092||Facile|DBG7MAAM|1/24/2022|1030.95|||5238|Scatto Bloccato|9/26/2022
Y04129202||Facile|F6UKKAAJ|1/24/2022|5156.35|||8294|Scatto Bloccato|9/26/2022
Y04278792||Facile|B8N4WAAW|1/24/2022|1420.46|||2011|Scatto Bloccato|9/26/2022
Y04289482||Facile|ABL1NAAN|1/24/2022|1268|||1558|In attesa scatto|9/26/2022
Y04296672||Facile|H02W9HPN|1/24/2022|2148|||4617|Scatto Bloccato|9/26/2022
Y04093142||Facile|H02W9HPN|1/24/2022|2148|||4617|Scatto Bloccato|9/26/2022
Y04167812||Facile|H01PSNGF|1/24/2022|1511.35|||8874|In attesa scatto|9/26/2022
Y03978782||Facile|H06ZPVRR|1/24/2022|2571.5|||56138|Scatto Bloccato|9/26/2022
Y04237422||Facile|BYRGPAAN|1/24/2022|1396|||11146|In attesa scatto|9/26/2022
Y04300072||Facile|FAD86AA6|1/24/2022|679|||5314|Scatto Bloccato|9/26/2022
Y04278162||Facile|H07H5LED|1/24/2022|1063|||992|Scatto Bloccato|9/26/2022
Y04289182||Facile|H01NS699|1/24/2022|1247|||8025|Scatto Bloccato|9/26/2022
Y04164472||Facile|G4D56AA6|1/24/2022|1147|||1607|Scatto Bloccato|9/26/2022
Y04277812||Facile|H07H5HVU|1/24/2022|1098|||12338|Scatto Bloccato|9/26/2022
Y04292642||Facile|H05JWGYX|1/24/2022|3426|||11141|Scatto Bloccato|9/26/2022
Y03927612||Facile|BWV2DAAD|1/24/2022|3097|||6444|Scatto Bloccato|9/26/2022
Y04290632||Facile|EMZ5DAAD|1/24/2022|875.9|||5513|In attesa scatto|9/26/2022
Y04098372||Facile|A2VLEAAD|1/24/2022|2565|||12166|Scatto Bloccato|9/26/2022
Y04081292||Facile|BE1GGAAF|1/24/2022|1525.9|||8025|Scatto Bloccato|9/26/2022
Y04289702||Facile|H0103M54|1/26/2022|499|||12448|Scatto Bloccato|9/26/2022
Y04002742||Facile|H057FG43|1/24/2022|1268|||1439|Scatto Bloccato|9/26/2022
Y04288592||Facile|B4XDHAAG|1/24/2022|1128|||2102|Scatto Bloccato|9/26/2022
Y04291832||Facile|H02SKBXW|1/24/2022|898|||12248|Scatto Bloccato|9/26/2022
Y04293782||Facile|H062MN76|1/24/2022|1098|||12325|Scatto Bloccato|9/26/2022
Y04136902||Facile|FHEHEAAD|1/24/2022|1021|||9364|Scatto Bloccato|9/26/2022
Y04129882||Facile|H02Y9TGG|1/24/2022|1128|||8422|Scatto Bloccato|9/26/2022
Y04031082||Facile|AUDADAAB|1/24/2022|2023.15|||1121|Scatto Bloccato|9/26/2022
Y04235362||Facile|H02W7HSR|1/24/2022|4342.95|||5300|In attesa scatto|9/26/2022
Y04207642||Facile|H02SEMJH|1/24/2022|1098|||1088|Scatto Bloccato|9/26/2022
Y04294452||Facile|A6VZ5AA5|1/24/2022|2797|||2721|Scatto Bloccato|9/26/2022
Y04290462||Facile|B3ANBAAA|1/24/2022|1815|||1121|Scatto Bloccato|9/26/2022
Y04170032||Facile|BYJU2AA2|1/24/2022|12947|||11921|Scatto Bloccato|9/26/2022
Y04288492||Facile|H049JZRR|1/24/2022|1297|||12109|Scatto Bloccato|9/26/2022
Y04279502||Facile|BBYF0AAZ|1/24/2022|3646|||12346|Scatto Bloccato|9/26/2022
Y04090102||Facile|BBKMYAAX|1/24/2022|8312|||11076|Scatto Bloccato|9/26/2022
Y04038282||Facile|H07HD077|1/24/2022|648|||3527|In attesa scatto|9/26/2022
Y04167392||Facile|H0219N76|1/24/2022|1431.45|||9393|Scatto Bloccato|9/26/2022
Y04235142||Facile|BUV9UAAU|1/24/2022|4164.02|||5300|Scatto Bloccato|9/26/2022
Y04295462||Facile|FZY2TAAT|1/24/2022|1247|||12346|Scatto Bloccato|9/26/2022
Y04287352||Facile|GAGBPAAN|1/24/2022|1314.58|||5314|Scatto Bloccato|9/26/2022
Y04289672||Facile|DDXB3AA2|1/24/2022|795.95|||1558|In attesa scatto|9/26/2022
Y04155422||Facile|BX9EBAAA|1/24/2022|2003.95|||7252|Scatto Bloccato|9/26/2022
Y04298492||Facile|H02B1T11|1/24/2022|249|||300|Scatto Bloccato|9/26/2022
Y04297072||Facile|H02MTBML|1/24/2022|758.8|||5361|Scatto Bloccato|9/26/2022
Y04290362||Facile|G2WXDAAD|1/24/2022|3767|||11561|Scatto Bloccato|9/26/2022
Y04290022||Facile|BVLN4AA3|1/24/2022|349|||87778|Scatto Bloccato|9/26/2022
Y03621312||Facile|B5ULUAAT|12/13/2021|349|||992|Scatto Bloccato|10/14/2022
Y04034492||Facile|BSGN2ABA|1/5/2022|2047|||992|Scatto Bloccato|11/6/2022
Y04062172||Facile|H019U1BB|1/12/2022|349|||992|Scatto Bloccato|11/13/2022
Y04062002||Facile|B4Z0LAAL|1/12/2022|998|||992|Scatto Bloccato|11/13/2022
Y04013962||Facile|GV5XEAAE|1/12/2022|3747|||30110|Scatto Bloccato|11/13/2022
Y04034342||Facile|DE3R7AA6|1/13/2022|2123|||32218|Scatto Bloccato|11/14/2022
Y04103832||Facile|G0RNYAAX|1/13/2022|449|||992|Scatto Bloccato|11/14/2022
Y04056462||Facile|B87KUAAT|1/13/2022|724|||30110|Scatto Bloccato|11/14/2022
Y04062502||Facile|BU8B0AAZ|1/13/2022|3147|||992|Scatto Bloccato|11/14/2022
Y04032922||Facile|GMZ74AA4|1/28/2022|3191|||991|Scatto Bloccato|11/14/2022
Y04104992||Facile|BWAL6AA5|1/17/2022|449|||32218|Scatto Bloccato|11/18/2022
Y03936572||Facile|H07H3EFE|1/17/2022|349|||32218|Scatto Bloccato|11/18/2022
Y04109792||Facile|H050AGZY|1/17/2022|349|||31815|Scatto Bloccato|11/18/2022
Y04123702||Facile|H01XLG76|1/17/2022|799|||30110|Scatto Bloccato|11/18/2022
Y04132942||Facile|B0L1WAAW|1/17/2022|1926|||992|Scatto Bloccato|11/18/2022
Y04121672||Facile|H063P700|1/17/2022|349|||31619|Scatto Bloccato|11/18/2022
Y04126402||Facile|B64J2AA1|1/17/2022|1148|||30110|Scatto Bloccato|11/18/2022
Y04136952||Facile|D75AMAAL|1/17/2022|898|||31619|Scatto Bloccato|11/18/2022
Y04107662||Facile|DB00VAAV|1/17/2022|349|||31815|Scatto Bloccato|11/18/2022
Y04094292||Facile|DM97SAAS|1/17/2022|1947|||32218|Scatto Bloccato|11/18/2022
Y04105262||Facile|H02P48KK|1/17/2022|349|||30110|Scatto Bloccato|11/18/2022
Y04155942||Facile|F6UPHAAG|1/17/2022|4197|||992|Scatto Bloccato|11/18/2022
Y04134292||Facile|H01NP666|1/18/2022|449|||30110|Scatto Bloccato|11/19/2022
Y04135992||Facile|BS605AA5|1/18/2022|1039|||992|Scatto Bloccato|11/19/2022
Y04133562||Facile|DBBEJAAH|1/18/2022|448|||31619|Scatto Bloccato|11/19/2022
Y04129042||Facile|DENXEAAE|1/18/2022|798|||31815|Scatto Bloccato|11/19/2022
Y11252551|3014418238|Facile|BT0WYAAY|1/9/2023|3341.37|||5088|Accepted|1/3/2023
Y11279981|3014418696|Facile|GM0EMAAL|1/10/2023|2000.96|||5088|Accepted|1/5/2023
